episode_id,step,obs_0,obs_1,action_0,reward,done,next_obs_0,next_obs_1,return
0,59,-0.4836105,-0.013247642,0.19680613,0.05995705876268431,0,-0.49686214,-0.013251626,130.52192354931375
0,60,-0.49686214,-0.013251626,0.19333503,0.07605526455720124,0,-0.5100241,-0.013161933,130.52192354931375
0,61,-0.5100241,-0.013161933,0.19059291,0.09172150094952691,0,-0.5230019,-0.0129778255,130.52192354931375
0,62,-0.5230019,-0.0129778255,0.18860939,0.10650413114095336,0,-0.5357013,-0.012699388,130.52192354931375
0,63,-0.5357013,-0.012699388,0.18740769,0.11998089999732464,0,-0.5480288,-0.012327528,130.52192354931375
0,64,-0.5480288,-0.012327528,0.18700449,0.1317742015093124,0,-0.5598928,-0.01186396,130.52192354931375
0,65,-0.5598928,-0.01186396,0.1874098,0.14156510577400638,0,-0.57120395,-0.011311178,130.52192354931375
0,66,-0.57120395,-0.011311178,0.18862703,0.14910327905328735,0,-0.58187634,-0.010672411,130.52192354931375
0,67,-0.58187634,-0.010672411,0.19065323,0.15421549110974198,0,-0.5918279,-0.009951573,130.52192354931375
0,68,-0.5918279,-0.009951573,0.19347925,0.1568082333883627,0,-0.6009811,-0.009153201,130.52192354931375
0,69,-0.6009811,-0.009153201,0.1970901,0.15687147263868972,0,-0.60926354,-0.008282397,130.52192354931375
0,70,-0.60926354,-0.008282397,0.20146534,0.15447369415656453,0,-0.6166083,-0.0073447623,130.52192354931375
0,71,-0.6166083,-0.0073447623,0.20657943,0.1497603317172942,0,-0.62295467,-0.0063463384,130.52192354931375
0,72,-0.62295467,-0.0063463384,0.21240215,0.14294655312844284,0,-0.6282482,-0.005293551,130.52192354931375
0,73,-0.6282482,-0.005293551,0.2188988,0.13431012715128965,0,-0.6324414,-0.0041931616,130.52192354931375
0,74,-0.6324414,-0.0041931616,0.22603074,0.12418168924184236,0,-0.63549364,-0.0030522246,130.52192354931375
0,75,-0.63549364,-0.0030522246,0.2337554,0.11293775837724596,0,-0.63737166,-0.0018780525,130.52192354931375
0,76,-0.63737166,-0.0018780525,0.24202663,0.10099130597122752,0,-0.63804984,-0.00067818764,130.52192354931375
0,77,-0.63804984,-0.00067818764,0.25079486,0.08878009802539033,0,-0.63751024,0.00053962076,130.52192354931375
0,78,-0.63751024,0.00053962076,0.26000708,0.07675839310078736,0,-0.6357428,0.0017674356,130.52192354931375
0,79,-0.6357428,0.0017674356,0.2696071,0.06538892963255982,0,-0.6327456,0.0029971492,130.52192354931375
0,80,-0.6327456,0.0029971492,0.27953544,0.0551290016932402,0,-0.62852514,0.004220504,130.52192354931375
0,81,-0.62852514,0.004220504,0.28972954,0.04642077420341906,0,-0.62309605,0.005429114,130.52192354931375
0,82,-0.62309605,0.005429114,0.30012384,0.039679633478884924,0,-0.61648154,0.0066144974,130.52192354931375
0,83,-0.61648154,0.0066144974,0.3106499,0.035282123041495694,0,-0.60871345,0.007768113,130.52192354931375
0,84,-0.60871345,0.007768113,0.32123682,0.03354991139779706,0,-0.59983206,0.008881414,130.52192354931375
0,85,-0.59983206,0.008881414,0.33181134,0.03473833376177282,0,-0.5898861,0.0099459095,130.52192354931375
0,86,-0.5898861,0.0099459095,0.34229845,0.039023150143874474,0,-0.5789329,0.010953242,130.52192354931375
0,87,-0.5789329,0.010953242,0.352622,0.046486154471606866,0,-0.5670376,0.011895278,130.52192354931375
0,88,-0.5670376,0.011895278,0.36270535,0.05710703365847536,0,-0.55427337,0.012764205,130.52192354931375
0,89,-0.55427337,0.012764205,0.37247214,0.0707548752305982,0,-0.5407207,0.013552648,130.52192354931375
0,90,-0.5407207,0.013552648,0.3818473,0.08718589096684859,0,-0.5264669,0.0142537765,130.52192354931375
0,91,-0.5264669,0.0142537765,0.39075792,0.10604488588050565,0,-0.5116055,0.014861424,130.52192354931375
0,92,-0.5116055,0.014861424,0.3991344,0.1268729629701646,0,-0.4962353,0.015370196,130.52192354931375
0,93,-0.4962353,0.015370196,0.40691134,0.1491206325376826,0,-0.48045975,0.015775567,130.52192354931375
0,94,-0.48045975,0.015775567,0.41402838,0.1721663408099552,0,-0.46438578,0.016073968,130.52192354931375
0,95,-0.46438578,0.016073968,0.42043152,0.19533945783446072,0,-0.44812292,0.01626285,130.52192354931375
0,96,-0.44812292,0.01626285,0.42607328,0.21794645762786935,0,-0.43178222,0.016340716,130.52192354931375
0,97,-0.43178222,0.016340716,0.43091372,0.23929969596271228,0,-0.41547507,0.016307138,130.52192354931375
0,98,-0.41547507,0.016307138,0.43492043,0.25874303873554716,0,-0.39931235,0.016162736,130.52192354931375
0,99,-0.39931235,0.016162736,0.43806887,0.27567982862940354,0,-0.3834032,0.01590914,130.52192354931375
0,100,-0.3834032,0.01590914,0.44034255,0.28959230497823363,0,-0.3678543,0.015548915,130.52192354931375
0,101,-0.3678543,0.015548915,0.44173226,0.3000591911469659,0,-0.35276884,0.015085468,130.52192354931375
0,102,-0.35276884,0.015085468,0.4422359,0.30676691991888205,0,-0.3382459,0.01452295,130.52192354931375
0,103,-0.3382459,0.01452295,0.44185793,0.30951360523002336,0,-0.32437977,0.01386613,130.52192354931375
0,104,-0.32437977,0.01386613,0.44060877,0.3082079507675486,0,-0.3112595,0.013120276,130.52192354931375
0,105,-0.3112595,0.013120276,0.43850353,0.30286486452670136,0,-0.29896846,0.012291029,130.52192354931375
0,106,-0.29896846,0.012291029,0.43556187,0.2935923708524095,0,-0.28758416,0.011384294,130.52192354931375
0,107,-0.28758416,0.011384294,0.43180665,0.28058240020422165,0,-0.27717802,0.010406132,130.52192354931375
0,108,-0.27717802,0.010406132,0.42726362,0.2640953678881095,0,-0.26781535,0.00936267,130.52192354931375
0,109,-0.26781535,0.00936267,0.42196053,0.244446289218339,0,-0.2595553,0.008260034,130.52192354931375
0,110,-0.2595553,0.008260034,0.41592667,0.22199077553201985,0,-0.252451,0.0071042962,130.52192354931375
0,111,-0.252451,0.0071042962,0.40919265,0.19711448491828598,0,-0.24654956,0.005901443,130.52192354931375
0,112,-0.24654956,0.005901443,0.4017898,0.17022450706197034,0,-0.2418922,0.004657364,130.52192354931375
0,113,-0.2418922,0.004657364,0.39375055,0.1417415035629368,0,-0.23851433,0.0033778634,130.52192354931375
0,114,-0.23851433,0.0033778634,0.38510793,0.11209489408541806,0,-0.23644565,0.0020686826,130.52192354931375
0,115,-0.23644565,0.0020686826,0.37589628,0.08172306868093493,0,-0.23571011,0.0007355422,130.52192354931375
0,116,-0.23571011,0.0007355422,0.36615124,0.05107223277793782,0,-0.23632592,-0.00061580417,130.52192354931375
0,117,-0.23632592,-0.00061580417,0.3559103,0.020597031217173267,0,-0.23830543,-0.0019795082,130.52192354931375
0,118,-0.23830543,-0.0019795082,0.34521332,-0.009235593992097613,0,-0.24165499,-0.0033495585,130.52192354931375
0,119,-0.24165499,-0.0033495585,0.33410305,-0.037946437473042494,0,-0.2463747,-0.0047197104,130.52192354931375
0,120,-0.2463747,-0.0047197104,0.32262588,-0.06504227798763562,0,-0.25245813,-0.006083419,130.52192354931375
0,121,-0.25245813,-0.006083419,0.31083223,-0.09001528366315714,0,-0.2598919,-0.0074337767,130.52192354931375
0,122,-0.2598919,-0.0074337767,0.29877755,-0.1123504185442794,0,-0.26865536,-0.008763464,130.52192354931375
0,123,-0.26865536,-0.008763464,0.28652224,-0.1315291284577942,0,-0.27872008,-0.010064717,130.52192354931375
0,124,-0.27872008,-0.010064717,0.27413264,-0.14704224413659528,0,-0.2900494,-0.011329311,130.52192354931375
0,125,-0.2900494,-0.011329311,0.2616809,-0.15840485988856656,0,-0.30259797,-0.012548572,130.52192354931375
0,126,-0.30259797,-0.012548572,0.24924514,-0.16517839211153973,0,-0.3163114,-0.013713419,130.52192354931375
0,127,-0.3163114,-0.013713419,0.23690918,-0.16699123110061542,0,-0.33112583,-0.01481443,130.52192354931375
0,128,-0.33112583,-0.01481443,0.22476222,-0.1635667425289693,0,-0.34696776,-0.015841944,130.52192354931375
0,129,-0.34696776,-0.015841944,0.21289784,-0.1547516163621463,0,-0.36375394,-0.0167862,130.52192354931375
0,130,-0.36375394,-0.0167862,0.20141318,-0.14053957292076724,0,-0.38139144,-0.017637497,130.52192354931375
0,131,-0.38139144,-0.017637497,0.19040744,-0.12109467448791555,0,-0.39977783,-0.01838638,130.52192354931375
0,132,-0.39977783,-0.01838638,0.17998037,-0.09676583117651205,0,-0.4188017,-0.019023858,130.52192354931375
0,133,-0.4188017,-0.019023858,0.17023042,-0.0680938571238432,0,-0.43834332,-0.019541606,130.52192354931375
0,134,-0.43834332,-0.019541606,0.16125292,-0.035804250960973505,0,-0.4582755,-0.019932194,130.52192354931375
0,135,-0.4582755,-0.019932194,0.15313798,-0.0007907864767400241,0,-0.47846478,-0.020189282,130.52192354931375
0,136,-0.47846478,-0.020189282,0.14596872,0.03591705416372193,0,-0.4987726,-0.0203078,130.52192354931375
0,137,-0.4987726,-0.0203078,0.13981947,0.07319408731548727,0,-0.5190567,-0.020284096,130.52192354931375
0,138,-0.5190567,-0.020284096,0.13475424,0.1098697380232565,0,-0.5391727,-0.02011603,130.52192354931375
0,139,-0.5391727,-0.02011603,0.13082567,0.14478252391207036,0,-0.55897576,-0.019803029,130.52192354931375
0,140,-0.55897576,-0.019803029,0.12807423,0.1768336996465223,0,-0.5783218,-0.019346088,130.52192354931375
0,141,-0.5783218,-0.019346088,0.12652783,0.20503831246820603,0,-0.5970695,-0.018747715,130.52192354931375
0,142,-0.5970695,-0.018747715,0.1262019,0.22856600357702206,0,-0.6150813,-0.018011833,130.52192354931375
0,143,-0.6150813,-0.018011833,0.12710004,0.24677262708218706,0,-0.632225,-0.017143644,130.52192354931375
0,144,-0.632225,-0.017143644,0.1292145,0.2592165148876511,0,-0.64837444,-0.016149469,130.52192354931375
0,145,-0.64837444,-0.016149469,0.13252766,0.26566781385356464,0,-0.663411,-0.0150365615,130.52192354931375
0,146,-0.663411,-0.0150365615,0.13701288,0.2660974026733065,0,-0.6772239,-0.013812927,130.52192354931375
0,147,-0.6772239,-0.013812927,0.14263608,0.2606673252168257,0,-0.68971103,-0.012487141,130.52192354931375
0,148,-0.68971103,-0.012487141,0.14935693,0.24970394447930389,0,-0.7007792,-0.011068193,130.52192354931375
0,149,-0.7007792,-0.011068193,0.15713005,0.2336755604917755,0,-0.71034455,-0.009565342,130.52192354931375
0,150,-0.71034455,-0.009565342,0.16590601,0.21316346366531924,0,-0.7183326,-0.007988015,130.52192354931375
0,151,-0.7183326,-0.007988015,0.17563218,0.18884023572496744,0,-0.72467834,-0.0063457335,130.52192354931375
0,152,-0.72467834,-0.0063457335,0.18625328,0.16144738439085415,0,-0.7293264,-0.004648072,130.52192354931375
0,153,-0.7293264,-0.004648072,0.19771163,0.13177734352703574,0,-0.7322311,-0.0029046545,130.52192354931375
0,154,-0.7322311,-0.0029046545,0.20994726,0.10066246758522368,0,-0.73335624,-0.0011251726,130.52192354931375
0,155,-0.73335624,-0.0011251726,0.22289757,0.0689655014947963,0,-0.7326757,0.0006805654,130.52192354931375
0,156,-0.7326757,0.0006805654,0.2364971,0.037572453977642084,0,-0.7301731,0.0025025732,130.52192354931375
0,157,-0.7301731,0.0025025732,0.25067672,0.007388654454517862,0,-0.7258425,0.0043306127,130.52192354931375
0,158,-0.7258425,0.0043306127,0.26536322,-0.020663937996834747,0,-0.71968836,0.00615412,130.52192354931375
0,159,-0.71968836,0.00615412,0.28047848,-0.04566123354072715,0,-0.7117262,0.007962142,130.52192354931375
0,160,-0.7117262,0.007962142,0.29593882,-0.06668273032557259,0,-0.7019829,0.009743285,130.52192354931375
0,161,-0.7019829,0.009743285,0.31165445,-0.08283806867810384,0,-0.6904972,0.011485698,130.52192354931375
0,162,-0.6904972,0.011485698,0.32752925,-0.09328776651860515,0,-0.6773201,0.013177081,130.52192354931375
0,163,-0.6773201,0.013177081,0.34346053,-0.09728008155641632,0,-0.6625154,0.014804749,130.52192354931375
0,164,-0.6625154,0.014804749,0.3593393,-0.09419544418415526,0,-0.64615965,0.016355734,130.52192354931375
0,165,-0.64615965,0.016355734,0.3750512,-0.0835859769650451,0,-0.6283427,0.017816946,130.52192354931375
0,166,-0.6283427,0.017816946,0.3904774,-0.06522873145034325,0,-0.60916734,0.019175377,130.52192354931375
0,167,-0.60916734,0.019175377,0.40549606,-0.03916757811035687,0,-0.588749,0.020418359,130.52192354931375
0,168,-0.588749,0.020418359,0.41998443,-0.005745908498864694,0,-0.56721514,0.021533858,130.52192354931375
0,169,-0.56721514,0.021533858,0.43382132,0.03437162038385111,0,-0.5447044,0.02251078,130.52192354931375
0,170,-0.5447044,0.02251078,0.4468892,0.08020014794753472,0,-0.5213651,0.0233393,130.52192354931375
0,171,-0.5213651,0.0233393,0.45907745,0.1304583122403269,0,-0.49735394,0.024011163,130.52192354931375
0,172,-0.49735394,0.024011163,0.47028455,0.18361618168893123,0,-0.472834,0.024519958,130.52192354931375
0,173,-0.472834,0.024519958,0.48042104,0.23796565389734248,0,-0.44797266,0.024861323,130.52192354931375
0,174,-0.44797266,0.024861323,0.48941106,0.2917073601197657,0,-0.42293957,0.025033098,130.52192354931375
0,175,-0.42293957,0.025033098,0.49719447,0.3430493397523673,0,-0.3979042,0.025035366,130.52192354931375
0,176,-0.3979042,0.025035366,0.5037276,0.39030216245640226,0,-0.37303376,0.024870431,130.52192354931375
0,177,-0.37303376,0.024870431,0.5089836,0.4319708324375142,0,-0.34849107,0.024542678,130.52192354931375
0,178,-0.34849107,0.024542678,0.51295215,0.46682300733013804,0,-0.3244327,0.024058376,130.52192354931375
0,179,-0.3244327,0.024058376,0.51563823,0.4939410558236723,0,-0.3010073,0.023425393,130.52192354931375
0,180,-0.3010073,0.023425393,0.5170607,0.5127418602099931,0,-0.2783544,0.022652883,130.52192354931375
0,181,-0.2783544,0.022652883,0.5172505,0.5229755614750147,0,-0.25660348,0.021750933,130.52192354931375
0,182,-0.25660348,0.021750933,0.5162477,0.5247011555240073,0,-0.23587328,0.020730197,130.52192354931375
0,183,-0.23587328,0.020730197,0.5140996,0.5182413405335824,0,-0.21627171,0.019601569,130.52192354931375
0,184,-0.21627171,0.019601569,0.5108582,0.5041307061100548,0,-0.19789585,0.018375855,130.52192354931375
0,185,-0.19789585,0.018375855,0.50657743,0.4830556464439395,0,-0.18083234,0.017063513,130.52192354931375
0,186,-0.18083234,0.017063513,0.50131166,0.45579717301954226,0,-0.16515791,0.015674425,130.52192354931375
0,187,-0.16515791,0.015674425,0.49511355,0.423176865642632,0,-0.15094018,0.014217737,130.52192354931375
0,188,-0.15094018,0.014217737,0.48803258,0.3860134838520093,0,-0.13823843,0.012701744,130.52192354931375
0,189,-0.13823843,0.012701744,0.4801141,0.3450862745366119,0,-0.1271046,0.0111338375,130.52192354931375
0,190,-0.1271046,0.0111338375,0.47139874,0.3011137729901594,0,-0.1175841,0.009520494,130.52192354931375
0,191,-0.1175841,0.009520494,0.46192178,0.2547374946043899,0,-0.10971679,0.007867314,130.52192354931375
0,192,-0.10971679,0.007867314,0.45171347,0.20651902754871143,0,-0.10353769,0.006179091,130.52192354931375
0,193,-0.10353769,0.006179091,0.4407992,0.15694316518027573,0,-0.09907777,0.004459924,130.52192354931375
0,194,-0.09907777,0.004459924,0.42920008,0.10642917355042014,0,-0.09636442,0.002713348,130.52192354931375
0,195,-0.09636442,0.002713348,0.41693386,0.05534672111462857,0,-0.09542193,0.0009424919,130.52192354931375
0,196,-0.09542193,0.0009424919,0.40401587,0.004035796644302536,0,-0.09627168,-0.00084974675,130.52192354931375
0,197,-0.09627168,-0.00084974675,0.39046046,-0.0471690872203685,0,-0.09893219,-0.002660511,130.52192354931375
0,198,-0.09893219,-0.002660511,0.37628242,-0.09791285089911295,0,-0.103418976,-0.004486783,130.52192354931375
0,199,-0.103418976,-0.004486783,0.36149842,-0.14779338746573112,0,-0.10974415,-0.006325173,130.52192354931375
0,200,-0.10974415,-0.006325173,0.3461291,-0.19633497708934922,0,-0.117915854,-0.008171706,130.52192354931375
0,201,-0.117915854,-0.008171706,0.3302004,-0.2429624117585516,0,-0.12793747,-0.010021608,130.52192354931375
0,202,-0.12793747,-0.010021608,0.3137461,-0.28698063102316373,0,-0.13980657,-0.011869099,130.52192354931375
0,203,-0.13980657,-0.011869099,0.29680923,-0.3275598368605026,0,-0.15351377,-0.013707199,130.52192354931375
0,204,-0.15351377,-0.013707199,0.27944437,-0.36372935940190576,0,-0.16904134,-0.015527562,130.52192354931375
0,205,-0.16904134,-0.015527562,0.2617192,-0.3943865847009693,0,-0.18636169,-0.017320346,130.52192354931375
0,206,-0.18636169,-0.017320346,0.24371594,-0.4183185558390914,0,-0.20543581,-0.019074123,130.52192354931375
0,207,-0.20543581,-0.019074123,0.22553265,-0.4342469270440432,0,-0.22621168,-0.02077587,130.52192354931375
0,208,-0.22621168,-0.02077587,0.20728378,-0.44089221887315855,0,-0.2486227,-0.022411019,130.52192354931375
0,209,-0.2486227,-0.022411019,0.18910006,-0.4370595159027353,0,-0.27258632,-0.023963615,130.52192354931375
0,210,-0.27258632,-0.023963615,0.17112774,-0.42174366610138314,0,-0.2980029,-0.025416568,130.52192354931375
0,211,-0.2980029,-0.025416568,0.15352677,-0.3942439259218631,0,-0.3247549,-0.026752008,130.52192354931375
0,212,-0.3247549,-0.026752008,0.13646802,-0.3542855771931759,0,-0.35270664,-0.027951747,130.52192354931375
0,213,-0.35270664,-0.027951747,0.12012966,-0.3021199976491449,0,-0.38170448,-0.028997831,130.52192354931375
0,214,-0.38170448,-0.028997831,0.10469251,-0.23860478863209167,0,-0.41157764,-0.02987315,130.52192354931375
0,215,-0.41157764,-0.02987315,0.090334915,-0.1652354616253131,0,-0.44213971,-0.03056208,130.52192354931375
0,216,-0.44213971,-0.03056208,0.07722699,-0.0841235166726122,0,-0.47319084,-0.03105112,130.52192354931375
0,217,-0.47319084,-0.03105112,0.06552504,0.0020895877907154414,0,-0.5045203,-0.031329453,130.52192354931375
0,218,-0.5045203,-0.031329453,0.05536633,0.09037314265283491,0,-0.5359097,-0.031389415,130.52192354931375
0,219,-0.5359097,-0.031389415,0.04686466,0.17749677791224272,0,-0.5671365,-0.031226806,130.52192354931375
0,220,-0.5671365,-0.031226806,0.040106967,0.260244249982863,0,-0.5979776,-0.03084104,130.52192354931375
0,221,-0.5979776,-0.03084104,0.03515154,0.33562843671549736,0,-0.6282127,-0.03023509,130.52192354931375
0,222,-0.6282127,-0.03023509,0.032027654,0.4010809135683022,0,-0.65762794,-0.029415261,130.52192354931375
0,223,-0.65762794,-0.029415261,0.030736681,0.45459831408348883,0,-0.68601876,-0.028390806,130.52192354931375
0,224,-0.68601876,-0.028390806,0.031254686,0.49482300335319707,0,-0.71319216,-0.027173407,130.52192354931375
0,225,-0.71319216,-0.027173407,0.03353603,0.5210687216780645,0,-0.73896873,-0.025776591,130.52192354931375
0,226,-0.73896873,-0.025776591,0.03751768,0.533281219232034,0,-0.76318383,-0.024215102,130.52192354931375
0,227,-0.76318383,-0.024215102,0.0431239,0.5319517283769049,0,-0.7856881,-0.022504296,130.52192354931375
0,228,-0.7856881,-0.022504296,0.05027107,0.518008921746504,0,-0.80634767,-0.020659586,130.52192354931375
0,229,-0.80634767,-0.020659586,0.058871888,0.4926863051318344,0,-0.8250436,-0.018695973,130.52192354931375
0,230,-0.8250436,-0.018695973,0.06883929,0.4574015192738843,0,-0.8416713,-0.016627679,130.52192354931375
0,231,-0.8416713,-0.016627679,0.08008941,0.41364430210284286,0,-0.8561392,-0.01446789,130.52192354931375
0,232,-0.8561392,-0.01446789,0.09254394,0.3628894595483496,0,-0.8683678,-0.0122286165,130.52192354931375
0,233,-0.8683678,-0.0122286165,0.10613141,0.3065381795915165,0,-0.87828845,-0.009920648,130.52192354931375
0,234,-0.87828845,-0.009920648,0.1207878,0.24587918146525478,0,-0.8858421,-0.007553623,130.52192354931375
0,235,-0.8858421,-0.007553623,0.13645631,0.18208332511330028,0,-0.8909783,-0.005136164,130.52192354931375
0,236,-0.8909783,-0.005136164,0.15308648,0.11621206766600167,0,-0.89365435,-0.0026760958,130.52192354931375
0,237,-0.89365435,-0.0026760958,0.17063276,0.0492562913339345,0,-0.89383507,-0.00018071466,130.52192354931375
0,238,-0.89383507,-0.00018071466,0.18905237,-0.017833351516769902,0,-0.8914922,0.0023428982,130.52192354931375
0,239,-0.8914922,0.0023428982,0.20830315,-0.08408429225949021,0,-0.88660467,0.0048875296,130.52192354931375
0,240,-0.88660467,0.0048875296,0.22834058,-0.1484475879878575,0,-0.8791592,0.007445471,130.52192354931375
0,241,-0.8791592,0.007445471,0.24911492,-0.20974648934197493,0,-0.86915106,0.010008149,130.52192354931375
0,242,-0.86915106,0.010008149,0.2705681,-0.2666243109622064,0,-0.85658526,0.012565768,130.52192354931375
0,243,-0.85658526,0.012565768,0.29263055,-0.317514119868342,0,-0.8414783,0.015106985,130.52192354931375
0,244,-0.8414783,0.015106985,0.31521833,-0.36063245627900553,0,-0.82385963,0.01761863,130.52192354931375
0,245,-0.82385963,0.01761863,0.33823046,-0.3939910042802639,0,-0.8037741,0.020085508,130.52192354931375
