episode_id,step,obs_0,obs_1,action,reward,done,next_obs_0,next_obs_1,return
0,25,-0.59590816,-0.004183884,2,-1.0,0,-0.598554,-0.0026458069,-222.0
0,26,-0.598554,-0.0026458069,0,-1.0,0,-0.6016424,-0.0030883683,-222.0
0,27,-0.6016424,-0.0030883683,0,-1.0,0,-0.60515076,-0.0035083746,-222.0
0,28,-0.60515076,-0.0035083746,0,-1.0,0,-0.60905355,-0.0039028183,-222.0
0,29,-0.60905355,-0.0039028183,1,-1.0,0,-0.61232245,-0.003268905,-222.0
0,30,-0.61232245,-0.003268905,0,-1.0,0,-0.6159338,-0.0036113067,-222.0
0,31,-0.6159338,-0.0036113067,2,-1.0,0,-0.6178614,-0.0019276167,-222.0
0,32,-0.6178614,-0.0019276167,0,-1.0,0,-0.62009144,-0.002230032,-222.0
0,33,-0.62009144,-0.002230032,2,-1.0,0,-0.6206078,-0.0005164024,-222.0
0,34,-0.6206078,-0.0005164024,2,-1.0,0,-0.6194069,0.0012009384,-222.0
0,35,-0.6194069,0.0012009384,1,-1.0,0,-0.6174972,0.0019096462,-222.0
0,36,-0.6174972,0.0019096462,0,-1.0,0,-0.61589265,0.0016046077,-222.0
0,37,-0.61589265,0.0016046077,2,-1.0,0,-0.6126046,0.0032880008,-222.0
0,38,-0.6126046,0.0032880008,0,-1.0,0,-0.609657,0.0029476404,-222.0
0,39,-0.609657,0.0029476404,0,-1.0,0,-0.60707104,0.0025859307,-222.0
0,40,-0.60707104,0.0025859307,2,-1.0,0,-0.6028656,0.0042054504,-222.0
0,41,-0.6028656,0.0042054504,0,-1.0,0,-0.59907126,0.0037943642,-222.0
0,42,-0.59907126,0.0037943642,1,-1.0,0,-0.59471565,0.004355584,-222.0
0,43,-0.59471565,0.004355584,0,-1.0,0,-0.59083074,0.003884923,-222.0
0,44,-0.59083074,0.003884923,1,-1.0,0,-0.586445,0.0043857507,-222.0
0,45,-0.586445,0.0043857507,2,-1.0,0,-0.58059067,0.0058543095,-222.0
0,46,-0.58059067,0.0058543095,0,-1.0,0,-0.575311,0.0052796695,-222.0
0,47,-0.575311,0.0052796695,0,-1.0,0,-0.57064503,0.0046659573,-222.0
0,48,-0.57064503,0.0046659573,0,-1.0,0,-0.5666274,0.004017634,-222.0
0,49,-0.5666274,0.004017634,0,-1.0,0,-0.563288,0.0033394531,-222.0
0,50,-0.563288,0.0033394531,0,-1.0,0,-0.56065154,0.0026364191,-222.0
0,51,-0.56065154,0.0026364191,1,-1.0,0,-0.55773777,0.002913743,-222.0
0,52,-0.55773777,0.002913743,0,-1.0,0,-0.55556846,0.0021693383,-222.0
0,53,-0.55556846,0.0021693383,0,-1.0,0,-0.5541597,0.0014087434,-222.0
0,54,-0.5541597,0.0014087434,0,-1.0,0,-0.5535221,0.0006376295,-222.0
0,55,-0.5535221,0.0006376295,0,-1.0,0,-0.55366033,-0.00013824705,-222.0
0,56,-0.55366033,-0.00013824705,2,-1.0,0,-0.55257344,0.0010869091,-222.0
0,57,-0.55257344,0.0010869091,2,-1.0,0,-0.5502695,0.0023039454,-222.0
0,58,-0.5502695,0.0023039454,0,-1.0,0,-0.5487657,0.0015037622,-222.0
0,59,-0.5487657,0.0015037622,0,-1.0,0,-0.54807335,0.000692335,-222.0
0,60,-0.54807335,0.000692335,0,-1.0,0,-0.5481976,-0.00012427039,-222.0
0,61,-0.5481976,-0.00012427039,0,-1.0,0,-0.5491376,-0.0009399463,-222.0
0,62,-0.5491376,-0.0009399463,2,-1.0,0,-0.5488862,0.00025140753,-222.0
0,63,-0.5488862,0.00025140753,0,-1.0,0,-0.54944533,-0.00055911875,-222.0
0,64,-0.54944533,-0.00055911875,2,-1.0,0,-0.5488108,0.00063453603,-222.0
0,65,-0.5488108,0.00063453603,2,-1.0,0,-0.5469873,0.0018234458,-222.0
0,66,-0.5469873,0.0018234458,0,-1.0,0,-0.5459886,0.000998716,-222.0
0,67,-0.5459886,0.000998716,2,-1.0,0,-0.5438221,0.0021665134,-222.0
0,68,-0.5438221,0.0021665134,0,-1.0,0,-0.542504,0.0013180953,-222.0
0,69,-0.542504,0.0013180953,0,-1.0,0,-0.54204416,0.00045980848,-222.0
0,70,-0.54204416,0.00045980848,2,-1.0,0,-0.5404461,0.0015980785,-222.0
0,71,-0.5404461,0.0015980785,2,-1.0,0,-0.53772175,0.0027243798,-222.0
0,72,-0.53772175,0.0027243798,0,-1.0,0,-0.5358915,0.0018302702,-222.0
0,73,-0.5358915,0.0018302702,0,-1.0,0,-0.53496903,0.00092244445,-222.0
0,74,-0.53496903,0.00092244445,0,-1.0,0,-0.5349613,7.704721e-06,-222.0
0,75,-0.5349613,7.704721e-06,0,-1.0,0,-0.5358684,-0.00090709276,-222.0
0,76,-0.5358684,-0.00090709276,0,-1.0,0,-0.5376835,-0.0018150914,-222.0
0,77,-0.5376835,-0.0018150914,0,-1.0,0,-0.540393,-0.0027094875,-222.0
0,78,-0.540393,-0.0027094875,0,-1.0,0,-0.54397655,-0.003583584,-222.0
0,79,-0.54397655,-0.003583584,2,-1.0,0,-0.5464074,-0.0024308458,-222.0
0,80,-0.5464074,-0.0024308458,0,-1.0,0,-0.5496673,-0.0032599145,-222.0
0,81,-0.5496673,-0.0032599145,0,-1.0,0,-0.5537319,-0.0040645995,-222.0
0,82,-0.5537319,-0.0040645995,0,-1.0,0,-0.55857086,-0.0048389086,-222.0
0,83,-0.55857086,-0.0048389086,0,-1.0,0,-0.56414795,-0.005577099,-222.0
0,84,-0.56414795,-0.005577099,0,-1.0,0,-0.57042164,-0.0062737297,-222.0
0,85,-0.57042164,-0.0062737297,0,-1.0,0,-0.5773454,-0.006923712,-222.0
0,86,-0.5773454,-0.006923712,0,-1.0,0,-0.5848677,-0.0075223567,-222.0
0,87,-0.5848677,-0.0075223567,0,-1.0,0,-0.5929332,-0.008065423,-222.0
0,88,-0.5929332,-0.008065423,0,-1.0,0,-0.60148233,-0.008549157,-222.0
0,89,-0.60148233,-0.008549157,0,-1.0,0,-0.61045265,-0.0089703305,-222.0
0,90,-0.61045265,-0.0089703305,0,-1.0,0,-0.61977893,-0.009326273,-222.0
0,91,-0.61977893,-0.009326273,2,-1.0,0,-0.6273938,-0.007614889,-222.0
0,92,-0.6273938,-0.007614889,0,-1.0,0,-0.63524276,-0.007848945,-222.0
0,93,-0.63524276,-0.007848945,0,-1.0,0,-0.64326996,-0.008027183,-222.0
0,94,-0.64326996,-0.008027183,0,-1.0,0,-0.65141875,-0.008148806,-222.0
0,95,-0.65141875,-0.008148806,0,-1.0,0,-0.6596322,-0.008213478,-222.0
0,96,-0.6596322,-0.008213478,0,-1.0,0,-0.66785353,-0.008221312,-222.0
0,97,-0.66785353,-0.008221312,0,-1.0,0,-0.6760264,-0.008172858,-222.0
0,98,-0.6760264,-0.008172858,0,-1.0,0,-0.68409544,-0.008069078,-222.0
0,99,-0.68409544,-0.008069078,0,-1.0,0,-0.69200677,-0.007911327,-222.0
0,100,-0.69200677,-0.007911327,1,-1.0,0,-0.6987081,-0.0067013185,-222.0
0,101,-0.6987081,-0.0067013185,2,-1.0,0,-0.7031557,-0.0044475766,-222.0
0,102,-0.7031557,-0.0044475766,0,-1.0,0,-0.70732075,-0.004165088,-222.0
0,103,-0.70732075,-0.004165088,2,-1.0,0,-0.70917666,-0.0018558856,-222.0
0,104,-0.70917666,-0.0018558856,2,-1.0,0,-0.7087115,0.00046515424,-222.0
0,105,-0.7087115,0.00046515424,0,-1.0,0,-0.7079283,0.000783231,-222.0
0,106,-0.7079283,0.000783231,2,-1.0,0,-0.70483196,0.0030963128,-222.0
0,107,-0.70483196,0.0030963128,0,-1.0,0,-0.70144236,0.0033895767,-222.0
0,108,-0.70144236,0.0033895767,0,-1.0,0,-0.6977814,0.003661018,-222.0
0,109,-0.6977814,0.003661018,2,-1.0,0,-0.6918726,0.005908742,-222.0
0,110,-0.6918726,0.005908742,0,-1.0,0,-0.6857548,0.00611787,-222.0
0,111,-0.6857548,0.00611787,0,-1.0,0,-0.6794681,0.0062866365,-222.0
0,112,-0.6794681,0.0062866365,0,-1.0,0,-0.6730546,0.0064135175,-222.0
0,113,-0.6730546,0.0064135175,2,-1.0,0,-0.66455734,0.008497255,-222.0
0,114,-0.66455734,0.008497255,0,-1.0,0,-0.6560341,0.0085232165,-222.0
0,115,-0.6560341,0.0085232165,0,-1.0,0,-0.64754355,0.008490555,-222.0
0,116,-0.64754355,0.008490555,0,-1.0,0,-0.6391447,0.008398868,-222.0
0,117,-0.6391447,0.008398868,2,-1.0,0,-0.6288965,0.010248212,-222.0
0,118,-0.6288965,0.010248212,2,-1.0,0,-0.6168716,0.012024876,-222.0
0,119,-0.6168716,0.012024876,2,-1.0,0,-0.60315627,0.013715329,-222.0
0,120,-0.60315627,0.013715329,2,-1.0,0,-0.5878499,0.015306361,-222.0
0,121,-0.5878499,0.015306361,2,-1.0,0,-0.57106465,0.016785266,-222.0
0,122,-0.57106465,0.016785266,1,-1.0,0,-0.5539246,0.017140059,-222.0
0,123,-0.5539246,0.017140059,0,-1.0,0,-0.5375574,0.01636719,-222.0
0,124,-0.5375574,0.01636719,2,-1.0,0,-0.5200856,0.017471848,-222.0
0,125,-0.5200856,0.017471848,2,-1.0,0,-0.5016401,0.0184455,-222.0
0,126,-0.5016401,0.0184455,2,-1.0,0,-0.48235914,0.01928093,-222.0
0,127,-0.48235914,0.01928093,2,-1.0,0,-0.46238673,0.01997242,-222.0
0,128,-0.46238673,0.01997242,2,-1.0,0,-0.4418708,0.020515906,-222.0
0,129,-0.4418708,0.020515906,0,-1.0,0,-0.42296174,0.018909069,-222.0
0,130,-0.42296174,0.018909069,0,-1.0,0,-0.40579605,0.017165706,-222.0
0,131,-0.40579605,0.017165706,0,-1.0,0,-0.39049557,0.015300461,-222.0
0,132,-0.39049557,0.015300461,2,-1.0,0,-0.37516707,0.015328505,-222.0
0,133,-0.37516707,0.015328505,2,-1.0,0,-0.35991538,0.015251695,-222.0
0,134,-0.35991538,0.015251695,2,-1.0,0,-0.34484255,0.015072814,-222.0
0,135,-0.34484255,0.015072814,0,-1.0,0,-0.33204708,0.012795485,-222.0
0,136,-0.33204708,0.012795485,0,-1.0,0,-0.32161045,0.0104366215,-222.0
0,137,-0.32161045,0.0104366215,0,-1.0,0,-0.31359774,0.0080127325,-222.0
0,138,-0.31359774,0.0080127325,0,-1.0,0,-0.30805787,0.0055398643,-222.0
0,139,-0.30805787,0.0055398643,2,-1.0,0,-0.30302423,0.005033628,-222.0
0,140,-0.30302423,0.005033628,0,-1.0,0,-0.3005268,0.0024974342,-222.0
0,141,-0.3005268,0.0024974342,0,-1.0,0,-0.3005803,-5.3493815e-05,-222.0
0,142,-0.3005803,-5.3493815e-05,1,-1.0,0,-0.3021844,-0.0016041072,-222.0
0,143,-0.3021844,-0.0016041072,0,-1.0,0,-0.30632967,-0.0041452656,-222.0
0,144,-0.30632967,-0.0041452656,0,-1.0,0,-0.3129915,-0.0066618263,-222.0
0,145,-0.3129915,-0.0066618263,0,-1.0,0,-0.32212985,-0.009138366,-222.0
0,146,-0.32212985,-0.009138366,0,-1.0,0,-0.3336889,-0.0115590505,-222.0
0,147,-0.3336889,-0.0115590505,0,-1.0,0,-0.34759647,-0.013907562,-222.0
0,148,-0.34759647,-0.013907562,0,-1.0,0,-0.36376357,-0.016167093,-222.0
0,149,-0.36376357,-0.016167093,0,-1.0,0,-0.382084,-0.018320445,-222.0
0,150,-0.382084,-0.018320445,0,-1.0,0,-0.40243423,-0.020350209,-222.0
0,151,-0.40243423,-0.020350209,0,-1.0,0,-0.4246733,-0.022239063,-222.0
0,152,-0.4246733,-0.022239063,0,-1.0,0,-0.44864345,-0.02397016,-222.0
0,153,-0.44864345,-0.02397016,0,-1.0,0,-0.47417104,-0.0255276,-222.0
0,154,-0.47417104,-0.0255276,0,-1.0,0,-0.501068,-0.026896952,-222.0
0,155,-0.501068,-0.026896952,0,-1.0,0,-0.5291338,-0.028065804,-222.0
0,156,-0.5291338,-0.028065804,0,-1.0,0,-0.5581581,-0.029024294,-222.0
0,157,-0.5581581,-0.029024294,0,-1.0,0,-0.58792365,-0.029765563,-222.0
0,158,-0.58792365,-0.029765563,0,-1.0,0,-0.6182098,-0.030286115,-222.0
0,159,-0.6182098,-0.030286115,2,-1.0,0,-0.6467958,-0.02858602,-222.0
0,160,-0.6467958,-0.02858602,0,-1.0,0,-0.6754787,-0.028682936,-222.0
0,161,-0.6754787,-0.028682936,0,-1.0,0,-0.70406157,-0.028582843,-222.0
0,162,-0.70406157,-0.028582843,0,-1.0,0,-0.7323561,-0.028294528,-222.0
0,163,-0.7323561,-0.028294528,0,-1.0,0,-0.7601853,-0.027829207,-222.0
0,164,-0.7601853,-0.027829207,0,-1.0,0,-0.7873854,-0.027200079,-222.0
0,165,-0.7873854,-0.027200079,0,-1.0,0,-0.8138072,-0.026421804,-222.0
0,166,-0.8138072,-0.026421804,2,-1.0,0,-0.83731717,-0.023509974,-222.0
0,167,-0.83731717,-0.023509974,0,-1.0,0,-0.85980654,-0.022489376,-222.0
0,168,-0.85980654,-0.022489376,0,-1.0,0,-0.88118064,-0.021374129,-222.0
0,169,-0.88118064,-0.021374129,0,-1.0,0,-0.9013585,-0.020177841,-222.0
0,170,-0.9013585,-0.020177841,0,-1.0,0,-0.9202718,-0.018913325,-222.0
0,171,-0.9202718,-0.018913325,0,-1.0,0,-0.93786424,-0.017592385,-222.0
0,172,-0.93786424,-0.017592385,0,-1.0,0,-0.9540899,-0.016225664,-222.0
0,173,-0.9540899,-0.016225664,0,-1.0,0,-0.9689124,-0.014822558,-222.0
0,174,-0.9689124,-0.014822558,0,-1.0,0,-0.9823036,-0.013391187,-222.0
0,175,-0.9823036,-0.013391187,0,-1.0,0,-0.994242,-0.011938415,-222.0
0,176,-0.994242,-0.011938415,0,-1.0,0,-1.004712,-0.010469897,-222.0
0,177,-1.004712,-0.010469897,0,-1.0,0,-1.0137022,-0.008990175,-222.0
0,178,-1.0137022,-0.008990175,2,-1.0,0,-1.0192049,-0.0055027865,-222.0
0,179,-1.0192049,-0.0055027865,2,-1.0,0,-1.0212165,-0.002011597,-222.0
0,180,-1.0212165,-0.002011597,2,-1.0,0,-1.0197357,0.001480813,-222.0
0,181,-1.0197357,0.001480813,2,-1.0,0,-1.0147634,0.0049723336,-222.0
0,182,-1.0147634,0.0049723336,2,-1.0,0,-1.0063028,0.008460509,-222.0
0,183,-1.0063028,0.008460509,2,-1.0,0,-0.9943611,0.011941718,-222.0
0,184,-0.9943611,0.011941718,2,-1.0,0,-0.97895074,0.015410377,-222.0
0,185,-0.97895074,0.015410377,0,-1.0,0,-0.9620926,0.01685816,-222.0
0,186,-0.9620926,0.01685816,2,-1.0,0,-0.94181544,0.02027712,-222.0
0,187,-0.94181544,0.02027712,2,-1.0,0,-0.9181622,0.023653222,-222.0
0,188,-0.9181622,0.023653222,2,-1.0,0,-0.891194,0.026968235,-222.0
0,189,-0.891194,0.026968235,2,-1.0,0,-0.8609946,0.030199405,-222.0
0,190,-0.8609946,0.030199405,2,-1.0,0,-0.8276752,0.033319388,-222.0
0,191,-0.8276752,0.033319388,2,-1.0,0,-0.7913787,0.03629656,-222.0
0,192,-0.7913787,0.03629656,2,-1.0,0,-0.7522829,0.03909576,-222.0
0,193,-0.7522829,0.03909576,2,-1.0,0,-0.7106034,0.04167948,-222.0
0,194,-0.7106034,0.04167948,2,-1.0,0,-0.6665938,0.044009592,-222.0
0,195,-0.6665938,0.044009592,2,-1.0,0,-0.6205444,0.04604946,-222.0
0,196,-0.6205444,0.04604946,2,-1.0,0,-0.572778,0.047766346,-222.0
0,197,-0.572778,0.047766346,2,-1.0,0,-0.52364415,0.049133856,-222.0
0,198,-0.52364415,0.049133856,2,-1.0,0,-0.47350997,0.050134193,-222.0
0,199,-0.47350997,0.050134193,2,-1.0,0,-0.42275003,0.05075994,-222.0
0,200,-0.42275003,0.05075994,2,-1.0,0,-0.37173495,0.05101506,-222.0
0,201,-0.37173495,0.05101506,2,-1.0,0,-0.32081988,0.050915077,-222.0
0,202,-0.32081988,0.050915077,2,-1.0,0,-0.27033356,0.05048632,-222.0
0,203,-0.27033356,0.05048632,2,-1.0,0,-0.22056918,0.049764387,-222.0
0,204,-0.22056918,0.049764387,2,-1.0,0,-0.17177716,0.048792027,-222.0
0,205,-0.17177716,0.048792027,2,-1.0,0,-0.12416045,0.0476167,-222.0
0,206,-0.12416045,0.0476167,2,-1.0,0,-0.07787232,0.046288133,-222.0
0,207,-0.07787232,0.046288133,2,-1.0,0,-0.033016272,0.044856045,-222.0
0,208,-0.033016272,0.044856045,2,-1.0,0,0.010352025,0.0433683,-222.0
0,209,0.010352025,0.0433683,2,-1.0,0,0.05222153,0.041869503,-222.0
0,210,0.05222153,0.041869503,2,-1.0,0,0.09262165,0.04040012,-222.0
0,211,0.09262165,0.04040012,2,-1.0,0,0.13161767,0.03899601,-222.0
0,212,0.13161767,0.03899601,2,-1.0,0,0.16930604,0.03768838,-222.0
0,213,0.16930604,0.03768838,2,-1.0,0,0.20581003,0.03650398,-222.0
0,214,0.20581003,0.03650398,2,-1.0,0,0.24127558,0.03546556,-222.0
0,215,0.24127558,0.03546556,2,-1.0,0,0.27586797,0.034592368,-222.0
0,216,0.27586797,0.034592368,2,-1.0,0,0.3097687,0.033900764,-222.0
0,217,0.3097687,0.033900764,2,-1.0,0,0.3431735,0.033404786,-222.0
0,218,0.3431735,0.033404786,2,-1.0,0,0.37629023,0.033116713,-222.0
0,219,0.37629023,0.033116713,2,-1.0,0,0.40933773,0.033047512,-222.0
0,220,0.40933773,0.033047512,2,-1.0,0,0.44254497,0.033207238,-222.0
0,221,0.44254497,0.033207238,2,-1.0,0,0.47615027,0.033605307,-222.0
0,222,0.47615027,0.033605307,2,-1.0,1,0.5104009,0.034250643,-222.0
1,1,-0.5962049,0.0,2,-1.0,0,-0.59466463,0.0015402501,-185.0
1,2,-0.59466463,0.0015402501,0,-1.0,0,-0.59359545,0.0010692156,-185.0
1,3,-0.59359545,0.0010692156,0,-1.0,0,-0.5930051,0.0005903409,-185.0
1,4,-0.5930051,0.0005903409,0,-1.0,0,-0.59289795,0.000107134976,-185.0
1,5,-0.59289795,0.000107134976,0,-1.0,0,-0.59327483,-0.0003768571,-185.0
1,6,-0.59327483,-0.0003768571,0,-1.0,0,-0.5941329,-0.00085808395,-185.0
1,7,-0.5941329,-0.00085808395,0,-1.0,0,-0.5954659,-0.0013330169,-185.0
1,8,-0.5954659,-0.0013330169,2,-1.0,0,-0.5952641,0.00020182045,-185.0
1,9,-0.5952641,0.00020182045,0,-1.0,0,-0.5955289,-0.00026482085,-185.0
1,10,-0.5955289,-0.00026482085,1,-1.0,0,-0.5952584,0.0002704781,-185.0
1,11,-0.5952584,0.0002704781,2,-1.0,0,-0.59345466,0.0018037953,-185.0
1,12,-0.59345466,0.0018037953,0,-1.0,0,-0.5921308,0.0013238877,-185.0
1,13,-0.5921308,0.0013238877,1,-1.0,0,-0.5902965,0.0018342643,-185.0
1,14,-0.5902965,0.0018342643,2,-1.0,0,-0.5869653,0.0033311658,-185.0
1,15,-0.5869653,0.0033311658,2,-1.0,0,-0.5821618,0.0048035574,-185.0
1,16,-0.5821618,0.0048035574,2,-1.0,0,-0.57592124,0.006240524,-185.0
1,17,-0.57592124,0.006240524,0,-1.0,0,-0.5702899,0.005631333,-185.0
1,18,-0.5702899,0.005631333,0,-1.0,0,-0.5653095,0.0049803727,-185.0
1,19,-0.5653095,0.0049803727,0,-1.0,0,-0.56101716,0.0042923875,-185.0
1,20,-0.56101716,0.0042923875,2,-1.0,0,-0.5554447,0.0055724364,-185.0
1,21,-0.5554447,0.0055724364,2,-1.0,0,-0.5486338,0.0068109175,-185.0
1,22,-0.5486338,0.0068109175,0,-1.0,0,-0.54263526,0.005998504,-185.0
1,23,-0.54263526,0.005998504,0,-1.0,0,-0.53749406,0.0051412,-185.0
1,24,-0.53749406,0.0051412,0,-1.0,0,-0.5332487,0.0042453846,-185.0
1,25,-0.5332487,0.0042453846,2,-1.0,0,-0.527931,0.005317749,-185.0
1,26,-0.527931,0.005317749,2,-1.0,0,-0.5215807,0.0063502397,-185.0
1,27,-0.5215807,0.0063502397,0,-1.0,0,-0.5162456,0.005335104,-185.0
1,28,-0.5162456,0.005335104,0,-1.0,0,-0.51196563,0.00427996,-185.0
1,29,-0.51196563,0.00427996,0,-1.0,0,-0.5087729,0.0031927293,-185.0
1,30,-0.5087729,0.0031927293,0,-1.0,0,-0.50669134,0.002081572,-185.0
1,31,-0.50669134,0.002081572,0,-1.0,0,-0.50573653,0.0009548207,-185.0
1,32,-0.50573653,0.0009548207,0,-1.0,0,-0.50591564,-0.00017908198,-185.0
1,33,-0.50591564,-0.00017908198,0,-1.0,0,-0.50722724,-0.0013116435,-185.0
1,34,-0.50722724,-0.0013116435,0,-1.0,0,-0.5096616,-0.0024343806,-185.0
1,35,-0.5096616,-0.0024343806,0,-1.0,0,-0.5132005,-0.0035388786,-185.0
1,36,-0.5132005,-0.0035388786,0,-1.0,0,-0.5178174,-0.004616853,-185.0
1,37,-0.5178174,-0.004616853,0,-1.0,0,-0.52347755,-0.005660211,-185.0
1,38,-0.52347755,-0.005660211,0,-1.0,0,-0.5301387,-0.0066611203,-185.0
1,39,-0.5301387,-0.0066611203,1,-1.0,0,-0.5367508,-0.006612074,-185.0
1,40,-0.5367508,-0.006612074,0,-1.0,0,-0.54426426,-0.00751346,-185.0
1,41,-0.54426426,-0.00751346,0,-1.0,0,-0.5526228,-0.008358568,-185.0
1,42,-0.5526228,-0.008358568,0,-1.0,0,-0.56176394,-0.009141163,-185.0
1,43,-0.56176394,-0.009141163,2,-1.0,0,-0.56961954,-0.0078555485,-185.0
1,44,-0.56961954,-0.0078555485,0,-1.0,0,-0.578131,-0.008511488,-185.0
1,45,-0.578131,-0.008511488,0,-1.0,0,-0.58723533,-0.009104319,-185.0
1,46,-0.58723533,-0.009104319,2,-1.0,0,-0.59486526,-0.007629939,-185.0
1,47,-0.59486526,-0.007629939,0,-1.0,0,-0.60296476,-0.008099503,-185.0
1,48,-0.60296476,-0.008099503,2,-1.0,0,-0.6094746,-0.006509866,-185.0
1,49,-0.6094746,-0.006509866,0,-1.0,0,-0.61634755,-0.0068728984,-185.0
1,50,-0.61634755,-0.0068728984,0,-1.0,0,-0.6235337,-0.0071862238,-185.0
1,51,-0.6235337,-0.0071862238,1,-1.0,0,-0.62998164,-0.0064478894,-185.0
1,52,-0.62998164,-0.0064478894,0,-1.0,0,-0.63664514,-0.0066634933,-185.0
1,53,-0.63664514,-0.0066634933,0,-1.0,0,-0.64347696,-0.006831805,-185.0
1,54,-0.64347696,-0.006831805,0,-1.0,0,-0.6504289,-0.0069519747,-185.0
1,55,-0.6504289,-0.0069519747,0,-1.0,0,-0.65745246,-0.007023535,-185.0
1,56,-0.65745246,-0.007023535,2,-1.0,0,-0.66249883,-0.005046396,-185.0
1,57,-0.66249883,-0.005046396,1,-1.0,0,-0.66653335,-0.004034533,-185.0
1,58,-0.66653335,-0.004034533,0,-1.0,0,-0.6705285,-0.003995075,-185.0
1,59,-0.6705285,-0.003995075,2,-1.0,0,-0.6724569,-0.001928442,-185.0
1,60,-0.6724569,-0.001928442,0,-1.0,0,-0.6743056,-0.0018487461,-185.0
1,61,-0.6743056,-0.0018487461,0,-1.0,0,-0.6760622,-0.001756561,-185.0
1,62,-0.6760622,-0.001756561,0,-1.0,0,-0.67771477,-0.0016525406,-185.0
1,63,-0.67771477,-0.0016525406,0,-1.0,0,-0.67925215,-0.0015374138,-185.0
1,64,-0.67925215,-0.0015374138,0,-1.0,0,-0.6806641,-0.0014119789,-185.0
1,65,-0.6806641,-0.0014119789,0,-1.0,0,-0.6819412,-0.001277098,-185.0
1,66,-0.6819412,-0.001277098,1,-1.0,0,-0.6820749,-0.00013369105,-185.0
1,67,-0.6820749,-0.00013369105,2,-1.0,0,-0.6800643,0.0020106074,-185.0
1,68,-0.6800643,0.0020106074,0,-1.0,0,-0.67792284,0.0021414782,-185.0
1,69,-0.67792284,0.0021414782,0,-1.0,0,-0.67566484,0.0022580016,-185.0
1,70,-0.67566484,0.0022580016,0,-1.0,0,-0.6733055,0.0023593472,-185.0
1,71,-0.6733055,0.0023593472,0,-1.0,0,-0.6708607,0.00244478,-185.0
1,72,-0.6708607,0.00244478,2,-1.0,0,-0.666347,0.004513666,-185.0
1,73,-0.666347,0.004513666,2,-1.0,0,-0.65979517,0.006551853,-185.0
1,74,-0.65979517,0.006551853,0,-1.0,0,-0.65325004,0.006545141,-185.0
1,75,-0.65325004,0.006545141,0,-1.0,0,-0.6467568,0.006493192,-185.0
1,76,-0.6467568,0.006493192,2,-1.0,0,-0.63836086,0.008396005,-185.0
1,77,-0.63836086,0.008396005,2,-1.0,0,-0.628121,0.010239817,-185.0
1,78,-0.628121,0.010239817,0,-1.0,0,-0.61811006,0.010010951,-185.0
1,79,-0.61811006,0.010010951,2,-1.0,0,-0.6063998,0.011710327,-185.0
1,80,-0.6063998,0.011710327,0,-1.0,0,-0.5950748,0.011324967,-185.0
1,81,-0.5950748,0.011324967,2,-1.0,0,-0.5822179,0.012856939,-185.0
1,82,-0.5822179,0.012856939,2,-1.0,0,-0.56792355,0.014294319,-185.0
1,83,-0.56792355,0.014294319,2,-1.0,0,-0.5522978,0.015625777,-185.0
