episode_id,step,action,reward,done,next_obs_0,next_obs_1,next_obs_2,next_obs_3,return
0,32,0,1.0,0,-0.04774713,-0.016100613,0.010127389,0.015532459,228.0
0,33,0,1.0,0,-0.048069146,-0.21136633,0.010438038,0.3113934,228.0
0,34,1,1.0,0,-0.05229647,-0.01639463,0.016665906,0.022020524,228.0
0,35,0,1.0,0,-0.052624363,-0.21175157,0.017106317,0.3199148,228.0
0,36,1,1.0,0,-0.056859396,-0.016877368,0.023504613,0.032675266,228.0
0,37,1,1.0,0,-0.05719694,0.17789976,0.024158118,-0.25250003,228.0
0,38,0,1.0,0,-0.053638946,-0.017558662,0.019108118,0.047703877,228.0
0,39,1,1.0,0,-0.053990122,0.17728415,0.020062195,-0.23888955,228.0
0,40,0,1.0,0,-0.05044444,-0.01811857,0.015284404,0.06005344,228.0
0,41,1,1.0,0,-0.05080681,0.17678094,0.016485473,-0.22776823,228.0
0,42,0,1.0,0,-0.04727119,-0.018572677,0.011930108,0.07006888,228.0
0,43,1,1.0,0,-0.047642644,0.17637622,0.013331486,-0.2188263,228.0
0,44,0,1.0,0,-0.04411512,-0.018933738,0.00895496,0.07803196,228.0
0,45,1,1.0,0,-0.044493794,0.17605871,0.0105155995,-0.21181226,228.0
0,46,1,1.0,0,-0.04097262,0.37102875,0.0062793544,-0.5011596,228.0
0,47,0,1.0,0,-0.033552043,0.17581883,-0.0037438376,-0.2065044,228.0
0,48,0,1.0,0,-0.030035669,-0.01924938,-0.007873925,0.08499518,228.0
0,49,1,1.0,0,-0.030420655,0.17598455,-0.0061740223,-0.21016155,228.0
0,50,1,1.0,0,-0.026900964,0.37119424,-0.010377253,-0.50478566,228.0
0,51,0,1.0,0,-0.01947708,0.17622006,-0.020472966,-0.21539098,228.0
0,52,0,1.0,0,-0.015952678,-0.018603321,-0.024780786,0.070764214,228.0
0,53,0,1.0,0,-0.016324745,-0.2133614,-0.023365501,0.35552683,228.0
0,54,1,1.0,0,-0.020591974,-0.01791516,-0.016254965,0.055568658,228.0
0,55,1,1.0,0,-0.020950276,0.17743604,-0.015143592,-0.24219818,228.0
0,56,1,1.0,0,-0.017401556,0.372771,-0.019987555,-0.5396191,228.0
0,57,0,1.0,0,-0.009946136,0.17793564,-0.030779937,-0.25330034,228.0
0,58,1,1.0,0,-0.006387423,0.37348327,-0.035845943,-0.5555307,228.0
0,59,0,1.0,0,0.0010822426,0.17888245,-0.046956558,-0.27435347,228.0
0,60,0,1.0,0,0.0046598916,-0.015539163,-0.052443627,0.0031573395,228.0
0,61,0,1.0,0,0.0043491083,-0.2098713,-0.05238048,0.27884343,228.0
0,62,0,1.0,0,0.00015168238,-0.4042084,-0.046803612,0.5545564,228.0
0,63,0,1.0,0,-0.007932486,-0.598643,-0.035712484,0.8321337,228.0
0,64,1,1.0,0,-0.019905346,-0.40305167,-0.01906981,0.52843654,228.0
0,65,0,1.0,0,-0.02796638,-0.5979002,-0.008501078,0.81505007,228.0
0,66,1,1.0,0,-0.039924383,-0.4026629,0.0077999225,0.51970536,228.0
0,67,1,1.0,0,-0.04797764,-0.20765162,0.01819403,0.22949049,228.0
0,68,1,1.0,0,-0.052130673,-0.012794322,0.02278384,-0.057398327,228.0
0,69,1,1.0,0,-0.05238656,0.18199366,0.021635873,-0.3428066,228.0
0,70,0,1.0,0,-0.048746686,-0.013429307,0.014779741,-0.043380305,228.0
0,71,1,1.0,0,-0.049015272,0.18147762,0.013912135,-0.33136368,228.0
0,72,1,1.0,0,-0.045385722,0.3763988,0.0072848615,-0.6196271,228.0
0,73,0,1.0,0,-0.037857745,0.18117587,-0.0051076813,-0.32465878,228.0
0,74,0,1.0,0,-0.034234226,-0.01387298,-0.011600857,-0.033590958,228.0
0,75,0,1.0,0,-0.034511685,-0.20882666,-0.0122726755,0.25540933,228.0
0,76,1,1.0,0,-0.03868822,-0.013531658,-0.0071644895,-0.041119207,228.0
0,77,0,1.0,0,-0.038958855,-0.20855014,-0.007986873,0.24929467,228.0
0,78,1,1.0,0,-0.043129858,-0.013315048,-0.00300098,-0.045896746,228.0
0,79,0,1.0,0,-0.043396156,-0.20839384,-0.003918915,0.24583784,228.0
0,80,1,1.0,0,-0.047564033,-0.013216135,0.0009978417,-0.04807863,228.0
0,81,1,1.0,0,-0.047828358,0.18189149,3.626908e-05,-0.34044656,228.0
0,82,0,1.0,0,-0.044190526,-0.013230974,-0.006772662,-0.047752198,228.0
0,83,1,1.0,0,-0.044455145,0.18198743,-0.0077277063,-0.34256425,228.0
0,84,0,1.0,0,-0.040815398,-0.013023728,-0.014578991,-0.052328154,228.0
0,85,1,1.0,0,-0.04107587,0.1823042,-0.015625553,-0.34957498,228.0
0,86,0,1.0,0,-0.037429787,-0.012592074,-0.022617053,-0.061859984,228.0
0,87,0,1.0,0,-0.037681628,-0.20738257,-0.023854254,0.22360218,228.0
0,88,1,1.0,0,-0.04182928,-0.011927943,-0.01938221,-0.076508835,228.0
0,89,0,1.0,0,-0.04206784,-0.20676675,-0.020912386,0.20999648,228.0
0,90,1,1.0,0,-0.046203174,-0.011352124,-0.016712457,-0.08920917,228.0
0,91,0,1.0,0,-0.04643022,-0.20623058,-0.01849664,0.19815446,228.0
0,92,1,1.0,0,-0.05055483,-0.010849025,-0.014533551,-0.100305445,228.0
0,93,0,1.0,0,-0.05077181,-0.2057597,-0.01653966,0.18775699,228.0
0,94,1,1.0,0,-0.054887004,-0.010405072,-0.01278452,-0.11009732,228.0
0,95,1,1.0,0,-0.055095106,0.18489772,-0.014986467,-0.4067861,228.0
0,96,0,1.0,0,-0.051397152,-0.010008551,-0.02312219,-0.11886539,228.0
0,97,0,1.0,0,-0.051597323,-0.20479171,-0.025499497,0.16643393,228.0
0,98,0,1.0,0,-0.055693157,-0.39953956,-0.022170817,0.4509647,228.0
0,99,0,1.0,0,-0.06368395,-0.59434104,-0.013151525,0.7365774,228.0
0,100,0,1.0,0,-0.07557077,-0.78927886,0.0015800234,1.0250925,228.0
0,101,1,1.0,0,-0.091356345,-0.594178,0.022081872,0.73290604,228.0
0,102,1,1.0,0,-0.10323991,-0.39936802,0.036739994,0.44725385,228.0
0,103,1,1.0,0,-0.11122727,-0.20478454,0.04568507,0.16637473,228.0
0,104,1,1.0,0,-0.115322955,-0.0103453165,0.049012564,-0.11155307,228.0
0,105,1,1.0,0,-0.115529865,0.1840413,0.046781503,-0.38837892,228.0
0,106,1,1.0,0,-0.11184904,0.37846908,0.039013926,-0.6659528,228.0
0,107,1,1.0,0,-0.10427965,0.5730273,0.02569487,-0.94610083,228.0
0,108,0,1.0,0,-0.09281911,0.3775689,0.0067728525,-0.64545655,228.0
0,109,0,1.0,0,-0.08526773,0.18235321,-0.0061362786,-0.35064855,228.0
0,110,0,1.0,0,-0.08162067,-0.012680928,-0.01314925,-0.059906896,228.0
0,111,0,1.0,0,-0.08187429,-0.2076119,-0.0143473875,0.22859852,228.0
0,112,1,1.0,0,-0.08602653,-0.01228789,-0.009775418,-0.06857534,228.0
0,113,1,1.0,0,-0.086272284,0.18297283,-0.011146924,-0.36432636,228.0
0,114,0,1.0,0,-0.08261283,-0.011988936,-0.018433452,-0.075178996,228.0
0,115,0,1.0,0,-0.0828526,-0.20684184,-0.019937031,0.21163158,228.0
0,116,1,1.0,0,-0.08698944,-0.011440594,-0.015704399,-0.08727314,228.0
0,117,0,1.0,0,-0.087218255,-0.20633397,-0.017449863,0.20041396,228.0
0,118,1,1.0,0,-0.09134493,-0.010966837,-0.013441583,-0.09772211,228.0
0,119,0,1.0,0,-0.09156427,-0.20589359,-0.015396026,0.19068989,228.0
0,120,0,1.0,0,-0.09568214,-0.40079194,-0.011582227,0.47847652,228.0
0,121,1,1.0,0,-0.10369798,-0.2055084,-0.0020126973,0.18216576,228.0
0,122,1,1.0,0,-0.10780815,-0.010357707,0.001630618,-0.11115142,228.0
0,123,0,1.0,0,-0.1080153,-0.20550299,-0.0005924104,0.18204552,228.0
0,124,0,1.0,0,-0.11212536,-0.40061647,0.0030484998,0.4745415,228.0
0,125,1,1.0,0,-0.12013769,-0.20553769,0.01253933,0.18282096,228.0
0,126,1,1.0,0,-0.124248445,-0.010597383,0.01619575,-0.10588004,228.0
0,127,0,1.0,0,-0.12446039,-0.20594764,0.014078149,0.19186826,228.0
0,128,1,1.0,0,-0.12857935,-0.011029881,0.017915513,-0.09634057,228.0
0,129,1,1.0,0,-0.12879995,0.18383078,0.015988702,-0.38331777,228.0
0,130,0,1.0,0,-0.12512332,-0.011514492,0.008322347,-0.08563684,228.0
0,131,0,1.0,0,-0.12535362,-0.20675474,0.00660961,0.20966014,228.0
0,132,1,1.0,0,-0.1294887,-0.011727921,0.010802813,-0.080930494,228.0
0,133,0,1.0,0,-0.12972327,-0.20700306,0.009184202,0.21514107,228.0
0,134,1,1.0,0,-0.13386333,-0.0120135965,0.013487024,-0.074630655,228.0
0,135,1,1.0,0,-0.1341036,0.18291244,0.011994411,-0.36302805,228.0
0,136,0,1.0,0,-0.13044535,-0.012377921,0.0047338502,-0.066587314,228.0
0,137,0,1.0,0,-0.13069291,-0.20756742,0.003402104,0.2275854,228.0
0,138,1,1.0,0,-0.13484426,-0.012494254,0.007953811,-0.06402244,228.0
0,139,0,1.0,0,-0.13509415,-0.20772934,0.006673363,0.23115931,228.0
0,140,1,1.0,0,-0.13924873,-0.012703373,0.01129655,-0.059411157,228.0
0,141,1,1.0,0,-0.1395028,0.1822548,0.010108327,-0.34850866,228.0
0,142,0,1.0,0,-0.1358577,-0.01300945,0.0031381536,-0.052655432,228.0
0,143,1,1.0,0,-0.13611789,0.18206736,0.0020850447,-0.34434658,228.0
0,144,0,1.0,0,-0.13247654,-0.013084187,-0.004801887,-0.051006906,228.0
0,145,1,1.0,0,-0.13273823,0.18210629,-0.0058220252,-0.345201,228.0
0,146,0,1.0,0,-0.1290961,-0.012932363,-0.012726045,-0.05435964,228.0
0,147,0,1.0,0,-0.12935475,-0.20786954,-0.013813238,0.23428111,228.0
0,148,1,1.0,0,-0.13351214,-0.012552989,-0.009127616,-0.06272674,228.0
0,149,0,1.0,0,-0.1337632,-0.2075429,-0.01038215,0.22706243,228.0
0,150,1,1.0,0,-0.13791406,-0.012274116,-0.0058409018,-0.068877235,228.0
0,151,0,1.0,0,-0.13815954,-0.20731184,-0.0072184466,0.22195715,228.0
0,152,1,1.0,0,-0.14230578,-0.012087463,-0.0027793034,-0.072993994,228.0
0,153,0,1.0,0,-0.14254753,-0.20716946,-0.0042391834,0.21881075,228.0
0,154,0,1.0,0,-0.14669092,-0.40223056,0.00013703186,0.5101535,228.0
0,155,1,1.0,0,-0.15473552,-0.20711054,0.010340101,0.21751371,228.0
0,156,1,1.0,0,-0.15887775,-0.012137915,0.014690375,-0.07188965,228.0
0,157,0,1.0,0,-0.1591205,-0.20746736,0.013252582,0.22539172,228.0
0,158,1,1.0,0,-0.16326985,-0.012537295,0.017760416,-0.063081555,228.0
0,159,0,1.0,0,-0.16352059,-0.20790933,0.016498785,0.23515156,228.0
0,160,1,1.0,0,-0.16767877,-0.013026939,0.021201817,-0.052281808,228.0
0,161,1,1.0,0,-0.16793932,0.18178469,0.02015618,-0.33820072,228.0
0,162,1,1.0,0,-0.16430362,0.3766141,0.013392166,-0.62446,228.0
0,163,0,1.0,0,-0.15677133,0.18130778,0.0009029676,-0.32758954,228.0
0,164,0,1.0,0,-0.15314518,-0.013827022,-0.0056488235,-0.034622,228.0
0,165,0,1.0,0,-0.15342173,-0.20886752,-0.006341263,0.25627333,228.0
0,166,1,1.0,0,-0.15759908,-0.013655603,-0.0012157969,-0.038402975,228.0
0,167,1,1.0,0,-0.15787219,0.18148376,-0.0019838563,-0.33146924,228.0
0,168,0,1.0,0,-0.15424252,-0.013609895,-0.008613241,-0.039412595,228.0
0,169,1,1.0,0,-0.15451472,0.1816345,-0.009401493,-0.3348006,228.0
0,170,0,1.0,0,-0.15088202,-0.013352391,-0.016097505,-0.045097172,228.0
0,171,0,1.0,0,-0.15114906,-0.20823985,-0.016999448,0.2424637,228.0
0,172,1,1.0,0,-0.15531386,-0.012879262,-0.012150175,-0.05553246,228.0
0,173,0,1.0,0,-0.15557145,-0.20782492,-0.013260824,0.23329237,228.0
0,174,1,1.0,0,-0.15972795,-0.012516018,-0.008594977,-0.06354378,228.0
0,175,0,1.0,0,-0.15997827,-0.20751369,-0.009865852,0.22641504,228.0
0,176,1,1.0,0,-0.16412854,-0.012252142,-0.0053375512,-0.06936355,228.0
0,177,1,1.0,0,-0.16437359,0.18294592,-0.0067248223,-0.36372572,228.0
0,178,1,1.0,0,-0.16071467,0.3781628,-0.013999336,-0.6585215,228.0
0,179,0,1.0,0,-0.15315141,0.18323846,-0.027169766,-0.3702793,228.0
0,180,0,1.0,0,-0.14948665,-0.011487138,-0.034575354,-0.08628563,228.0
0,181,0,1.0,0,-0.14971638,-0.20609686,-0.036301065,0.19529136,228.0
0,182,1,1.0,0,-0.15383832,-0.010474958,-0.03239524,-0.10861835,228.0
0,183,0,1.0,0,-0.15404782,-0.20511808,-0.034567606,0.17367059,228.0
0,184,1,1.0,0,-0.15815018,-0.009518877,-0.031094193,-0.12971377,228.0
0,185,0,1.0,0,-0.15834056,-0.20418192,-0.033688467,0.15299943,228.0
0,186,0,1.0,0,-0.16242419,-0.3988057,-0.03062848,0.43486694,228.0
0,187,1,1.0,0,-0.1704003,-0.20326385,-0.021931142,0.13268834,228.0
0,188,1,1.0,0,-0.17446558,-0.007834723,-0.019277375,-0.16683209,228.0
0,189,0,1.0,0,-0.17462228,-0.2026755,-0.022614017,0.11970758,228.0
0,190,1,1.0,0,-0.17867579,-0.007236973,-0.020219864,-0.18002321,228.0
0,191,0,1.0,0,-0.17882054,-0.20206383,-0.02382033,0.1062131,228.0
0,192,0,1.0,0,-0.1828618,-0.39683646,-0.021696066,0.39128667,228.0
0,193,0,1.0,0,-0.19079854,-0.59164387,-0.013870334,0.6770509,228.0
0,194,0,1.0,0,-0.20263141,-0.7865704,-0.00032931616,0.9653348,228.0
0,195,0,1.0,0,-0.21836282,-0.98168796,0.01897738,1.2579142,228.0
0,196,1,1.0,0,-0.23799658,-0.7868139,0.044135664,0.97123486,228.0
0,197,1,1.0,0,-0.25373286,-0.5923112,0.06356036,0.6927366,228.0
0,198,1,1.0,0,-0.26557907,-0.39812595,0.077415094,0.42072105,228.0
0,199,1,1.0,0,-0.2735416,-0.20418134,0.08582951,0.15341274,228.0
0,200,1,1.0,0,-0.27762523,-0.010386513,0.08889777,-0.11100653,228.0
0,201,1,1.0,0,-0.27783296,0.18335655,0.08667764,-0.374372,228.0
0,202,1,1.0,0,-0.27416584,0.3771472,0.0791902,-0.63851535,228.0
0,203,0,1.0,0,-0.2666229,0.18101557,0.06641989,-0.32198232,228.0
0,204,1,1.0,0,-0.26300257,0.3751319,0.059980243,-0.59300166,228.0
0,205,1,1.0,0,-0.25549993,0.5693652,0.04812021,-0.8662041,228.0
0,206,1,1.0,0,-0.24411264,0.7638004,0.03079613,-1.1433774,228.0
0,207,1,1.0,0,-0.22883663,0.95850676,0.007928581,-1.4262458,228.0
0,208,1,1.0,0,-0.20966649,1.1535298,-0.020596335,-1.7164402,228.0
0,209,0,1.0,0,-0.1865959,0.95865,-0.05492514,-1.4302374,228.0
0,210,0,1.0,0,-0.16742289,0.7642475,-0.08352989,-1.1552132,228.0
0,211,0,1.0,0,-0.15213795,0.5703081,-0.106634155,-0.8898477,228.0
0,212,0,1.0,0,-0.14073178,0.37678203,-0.12443111,-0.6324985,228.0
0,213,0,1.0,0,-0.13319615,0.18359555,-0.13708107,-0.38144764,228.0
0,214,0,1.0,0,-0.12952423,-0.00934077,-0.14471003,-0.13493378,228.0
0,215,0,1.0,0,-0.12971105,-0.20212545,-0.14740871,0.10882426,228.0
0,216,0,1.0,0,-0.13375355,-0.3948613,-0.14523222,0.35161135,228.0
0,217,0,1.0,0,-0.14165078,-0.58765155,-0.1382,0.59520394,228.0
0,218,0,1.0,0,-0.15340382,-0.7805964,-0.12629591,0.84136015,228.0
0,219,0,1.0,0,-0.16901574,-0.9737889,-0.10946871,1.0918086,228.0
0,220,0,1.0,0,-0.18849152,-1.1673115,-0.087632544,1.3482352,228.0
0,221,0,1.0,0,-0.21183775,-1.3612297,-0.060667835,1.6122652,228.0
0,222,0,1.0,0,-0.23906234,-1.5555851,-0.02842253,1.8854368,228.0
0,223,0,1.0,0,-0.27017406,-1.7503867,0.009286206,2.169166,228.0
0,224,0,1.0,0,-0.30518177,-1.945598,0.05266953,2.4647005,228.0
0,225,0,1.0,0,-0.34409374,-2.1411223,0.101963535,2.7730577,228.0
0,226,1,1.0,0,-0.3869162,-1.9468361,0.15742469,2.5130677,228.0
0,227,1,1.0,0,-0.4258529,-1.7533169,0.20768605,2.27247,228.0
0,228,1,1.0,1,-0.46091923,-1.560649,0.25313544,2.0503006,228.0
1,1,1,1.0,0,-0.018780591,0.17851757,-0.005642191,-0.3240814,386.0
1,2,0,1.0,0,-0.01521024,-0.0165236,-0.0121238185,-0.0331831,386.0
1,3,0,1.0,0,-0.015540712,-0.2114696,-0.012787481,0.2556501,386.0
1,4,1,1.0,0,-0.019770104,-0.01616744,-0.0076744785,-0.041038614,386.0
1,5,0,1.0,0,-0.020093452,-0.21117851,-0.008495251,0.2492131,386.0
1,6,1,1.0,0,-0.024317022,-0.01593627,-0.003510989,-0.046137262,386.0
1,7,0,1.0,0,-0.024635749,-0.2110077,-0.0044337343,0.24543585,386.0
1,8,1,1.0,0,-0.028855903,-0.015822705,0.00047498275,-0.048642278,386.0
1,9,1,1.0,0,-0.029172357,0.17929243,-0.0004978628,-0.34117532,386.0
1,10,0,1.0,0,-0.025586508,-0.015822433,-0.007321369,-0.04864942,386.0
1,11,0,1.0,0,-0.025902957,-0.21083865,-0.008294357,0.2417146,386.0
1,12,0,1.0,0,-0.03011973,-0.40584114,-0.0034600655,0.53176975,386.0
1,13,0,1.0,0,-0.03823655,-0.60091424,0.0071753296,0.82336044,386.0
1,14,1,1.0,0,-0.050254837,-0.40589118,0.023642538,0.5329429,386.0
1,15,1,1.0,0,-0.05837266,-0.2111096,0.034301396,0.2478024,386.0
1,16,1,1.0,0,-0.06259485,-0.016493881,0.039257444,-0.033866808,386.0
1,17,1,1.0,0,-0.06292473,0.17804375,0.03858011,-0.3139097,386.0
1,18,1,1.0,0,-0.059363853,0.3725955,0.032301914,-0.5941804,386.0
1,19,1,1.0,0,-0.051911946,0.5672508,0.020418305,-0.8765159,386.0
1,20,0,1.0,0,-0.04056693,0.37185735,0.0028879868,-0.5774843,386.0
1,21,0,1.0,0,-0.03312978,0.17669503,-0.008661699,-0.283893,386.0
1,22,0,1.0,0,-0.029595882,-0.018302316,-0.014339559,0.0060455566,386.0
1,23,0,1.0,0,-0.029961929,-0.21321571,-0.014218647,0.2941699,386.0
1,24,1,1.0,0,-0.034226242,-0.017893963,-0.0083352495,-0.002963243,386.0
1,25,0,1.0,0,-0.034584124,-0.2128954,-0.008394514,0.2870782,386.0
1,26,1,1.0,0,-0.03884203,-0.017654734,-0.0026529501,-0.00824042,386.0
1,27,1,1.0,0,-0.039195124,0.17750517,-0.0028177586,-0.3017592,386.0
1,28,0,1.0,0,-0.03564502,-0.017576514,-0.008852943,-0.009966267,386.0
1,29,1,1.0,0,-0.035996553,0.17767127,-0.009052268,-0.3054292,386.0
1,30,0,1.0,0,-0.032443125,-0.017320517,-0.015160852,-0.015614833,386.0
1,31,0,1.0,0,-0.032789536,-0.2122218,-0.015473149,0.27224636,386.0
1,32,1,1.0,0,-0.03703397,-0.016882516,-0.010028222,-0.025276402,386.0
1,33,0,1.0,0,-0.037371624,-0.21185923,-0.010533749,0.26422572,386.0
1,34,1,1.0,0,-0.041608807,-0.016588522,-0.005249235,-0.03176096,386.0
1,35,1,1.0,0,-0.041940577,0.17860831,-0.005884454,-0.32609543,386.0
1,36,0,1.0,0,-0.03836841,-0.016429367,-0.012406363,-0.03527401,386.0
1,37,0,1.0,0,-0.038696997,-0.21137123,-0.013111844,0.2534689,386.0
1,38,1,1.0,0,-0.042924423,-0.016064536,-0.008042465,-0.043320727,386.0
1,39,1,1.0,0,-0.043245714,0.17917182,-0.00890888,-0.33853024,386.0
1,40,0,1.0,0,-0.03966228,-0.015822243,-0.015679484,-0.048669938,386.0
1,41,0,1.0,0,-0.039978724,-0.21071589,-0.016652884,0.23902503,386.0
1,42,1,1.0,0,-0.04419304,-0.015360054,-0.011872383,-0.058863826,386.0
1,43,0,1.0,0,-0.044500243,-0.21030979,-0.013049659,0.23004976,386.0
1,44,1,1.0,0,-0.04870644,-0.01500381,-0.008448664,-0.06672075,386.0
1,45,1,1.0,0,-0.049006514,0.18023825,-0.009783079,-0.36205727,386.0
1,46,1,1.0,0,-0.04540175,0.37549788,-0.017024225,-0.65780884,386.0
1,47,0,1.0,0,-0.03789179,0.18061697,-0.030180402,-0.37053475,386.0
1,48,0,1.0,0,-0.03427945,-0.01406348,-0.037591096,-0.087518744,386.0
1,49,0,1.0,0,-0.03456072,-0.208627,-0.039341472,0.19307117,386.0
1,50,0,1.0,0,-0.038733263,-0.40316474,-0.03548005,0.47308856,386.0
1,51,0,1.0,0,-0.046796557,-0.5977681,-0.026018277,0.75438094,386.0
1,52,1,1.0,0,-0.05875192,-0.4022973,-0.010930657,0.4536255,386.0
1,53,1,1.0,0,-0.06679787,-0.2070225,-0.0018581472,0.15751725,386.0
1,54,0,1.0,0,-0.07093831,-0.4021178,0.0012921977,0.4496134,386.0
1,55,1,1.0,0,-0.07898067,-0.20701416,0.010284466,0.15733807,386.0
1,56,1,1.0,0,-0.08312095,-0.012040945,0.013431227,-0.13208269,386.0
1,57,1,1.0,0,-0.083361775,0.18288606,0.010789573,-0.42049816,386.0
1,58,0,1.0,0,-0.07970405,-0.012387091,0.00237961,-0.12443341,386.0
1,59,0,1.0,0,-0.07995179,-0.20754305,-0.000109058405,0.1689993,386.0
1,60,1,1.0,0,-0.08410265,-0.01241954,0.0032709276,-0.12371802,386.0
1,61,1,1.0,0,-0.08435105,0.1826554,0.0007965671,-0.41536722,386.0
1,62,0,1.0,0,-0.08069794,-0.012477835,-0.007510777,-0.12243327,386.0
1,63,0,1.0,0,-0.080947496,-0.20749138,-0.009959443,0.16787064,386.0
1,64,1,1.0,0,-0.08509732,-0.012228295,-0.00660203,-0.12793748,386.0
1,65,0,1.0,0,-0.085341886,-0.20725505,-0.009160779,0.1626553,386.0
1,66,1,1.0,0,-0.08948699,-0.012003162,-0.0059076734,-0.13290349,386.0
1,67,0,1.0,0,-0.08972705,-0.20704,-0.008565743,0.15790981,386.0
1,68,1,1.0,0,-0.09386785,-0.0117964605,-0.0054075466,-0.13746303,386.0
1,69,0,1.0,0,-0.09410378,-0.20684054,-0.008156807,0.153509,386.0
1,70,1,1.0,0,-0.09824059,-0.011602755,-0.0050866273,-0.14173602,386.0
1,71,0,1.0,0,-0.09847265,-0.2066515,-0.007921347,0.14933784,386.0
1,72,0,1.0,0,-0.10260568,-0.40165913,-0.0049345912,0.43951124,386.0
1,73,0,1.0,0,-0.11063886,-0.59671086,0.003855634,0.73063457,386.0
1,74,1,1.0,0,-0.12257308,-0.40164244,0.018468326,0.43916762,386.0
1,75,1,1.0,0,-0.13060592,-0.20678668,0.027251678,0.15236321,386.0
1,76,1,1.0,0,-0.13474166,-0.012065316,0.030298943,-0.13159937,386.0
1,77,0,1.0,0,-0.13498296,-0.2076079,0.027666954,0.17048639,386.0
1,78,1,1.0,0,-0.13913512,-0.012892638,0.031076683,-0.11334166,386.0
1,79,0,1.0,0,-0.13939297,-0.20844579,0.02880985,0.1889815,386.0
1,80,1,1.0,0,-0.14356188,-0.013747597,0.03258948,-0.094475664,386.0
1,81,1,1.0,0,-0.14383684,0.18089247,0.030699966,-0.37670112,386.0
1,82,0,1.0,0,-0.14021899,-0.0146517595,0.023165943,-0.07449862,386.0
1,83,1,1.0,0,-0.14051203,0.18013056,0.02167597,-0.35978353,386.0
1,84,1,1.0,0,-0.13690941,0.37493777,0.0144803,-0.64555347,386.0
1,85,0,1.0,0,-0.12941065,0.17961708,0.0015692309,-0.34834608,386.0
1,86,0,1.0,0,-0.12581833,-0.015527164,-0.0053976905,-0.055168726,386.0
1,87,0,1.0,0,-0.12612887,-0.2105713,-0.006501065,0.23580632,386.0
1,88,1,1.0,0,-0.1303403,-0.015357078,-0.0017849387,-0.05892014,386.0
1,89,0,1.0,0,-0.13064744,-0.21045339,-0.0029633415,0.23319909,386.0
1,90,0,1.0,0,-0.13485649,-0.40553287,0.0017006403,0.5249458,386.0
1,91,0,1.0,0,-0.14296715,-0.60067874,0.012199556,0.81816417,386.0
1,92,1,1.0,0,-0.15498073,-0.40572587,0.02856284,0.5293432,386.0
1,93,1,1.0,0,-0.16309525,-0.21101713,0.039149705,0.24579558,386.0
1,94,1,1.0,0,-0.16731559,-0.016475577,0.044065613,-0.034286093,386.0
1,95,1,1.0,0,-0.1676451,0.17798766,0.04337989,-0.3127467,386.0
