episode_id,step,action,reward,done,next_obs_0,next_obs_1,return
0,39,0,-1.0,0,-0.82355225,0.00222243,-151.0
0,40,0,-1.0,0,-0.82037175,0.0031805304,-151.0
0,41,0,-1.0,0,-0.816248,0.0041237115,-151.0
0,42,0,-1.0,0,-0.81120074,0.0050472855,-151.0
0,43,2,-1.0,0,-0.80325425,0.007946461,-151.0
0,44,0,-1.0,0,-0.79444796,0.008806343,-151.0
0,45,2,-1.0,0,-0.7828265,0.011621446,-151.0
0,46,0,-1.0,0,-0.77045095,0.012375522,-151.0
0,47,2,-1.0,0,-0.7553887,0.01506227,-151.0
0,48,2,-1.0,0,-0.7377247,0.017663943,-151.0
0,49,0,-1.0,0,-0.71956307,0.018161695,-151.0
0,50,2,-1.0,0,-0.69901484,0.020548219,-151.0
0,51,2,-1.0,0,-0.6762109,0.02280395,-151.0
0,52,2,-1.0,0,-0.6513019,0.024908971,-151.0
0,53,0,-1.0,0,-0.6264584,0.024843486,-151.0
0,54,0,-1.0,0,-0.6018557,0.024602748,-151.0
0,55,0,-1.0,0,-0.5776714,0.0241843,-151.0
0,56,0,-1.0,0,-0.5540833,0.023588067,-151.0
0,57,2,-1.0,0,-0.52926695,0.024816383,-151.0
0,58,2,-1.0,0,-0.503408,0.025858892,-151.0
0,59,2,-1.0,0,-0.47670048,0.026707554,-151.0
0,60,2,-1.0,0,-0.4493435,0.027356977,-151.0
0,61,0,-1.0,0,-0.42353886,0.025804656,-151.0
0,62,2,-1.0,0,-0.39747342,0.026065426,-151.0
0,63,2,-1.0,0,-0.37133154,0.026141897,-151.0
0,64,2,-1.0,0,-0.34529233,0.026039196,-151.0
0,65,2,-1.0,0,-0.31952757,0.025764767,-151.0
0,66,2,-1.0,0,-0.2941995,0.025328066,-151.0
0,67,2,-1.0,0,-0.2694593,0.0247402,-151.0
0,68,0,-1.0,0,-0.24744578,0.022013519,-151.0
0,69,0,-1.0,0,-0.22827448,0.019171294,-151.0
0,70,2,-1.0,0,-0.21003953,0.018234966,-151.0
0,71,0,-1.0,0,-0.19482444,0.015215073,-151.0
0,72,2,-1.0,0,-0.18069439,0.014130065,-151.0
0,73,2,-1.0,0,-0.16770591,0.012988476,-151.0
0,74,1,-1.0,0,-0.15690763,0.010798267,-151.0
0,75,0,-1.0,0,-0.14933747,0.0075701657,-151.0
0,76,0,-1.0,0,-0.14502059,0.0043168906,-151.0
0,77,0,-1.0,0,-0.1439708,0.0010497808,-151.0
0,78,0,-1.0,0,-0.14619143,-0.0022206365,-151.0
0,79,0,-1.0,0,-0.15167546,-0.0054840315,-151.0
0,80,0,-1.0,0,-0.16040513,-0.008729655,-151.0
0,81,0,-1.0,0,-0.17235087,-0.0119457375,-151.0
0,82,0,-1.0,0,-0.1874698,-0.015118937,-151.0
0,83,0,-1.0,0,-0.20570368,-0.01823387,-151.0
0,84,0,-1.0,0,-0.22697642,-0.021272754,-151.0
0,85,0,-1.0,0,-0.25119165,-0.024215223,-151.0
0,86,0,-1.0,0,-0.27822998,-0.027038341,-151.0
0,87,0,-1.0,0,-0.30794686,-0.02971686,-151.0
0,88,0,-1.0,0,-0.34017062,-0.03222376,-151.0
0,89,0,-1.0,0,-0.3747017,-0.034531087,-151.0
0,90,0,-1.0,0,-0.41131273,-0.036611047,-151.0
0,91,0,-1.0,0,-0.4497501,-0.038437355,-151.0
0,92,0,-1.0,0,-0.4897368,-0.0399867,-151.0
0,93,0,-1.0,0,-0.530977,-0.041240226,-151.0
0,94,0,-1.0,0,-0.5731619,-0.042184897,-151.0
0,95,0,-1.0,0,-0.61597645,-0.042814538,-151.0
0,96,0,-1.0,0,-0.65910697,-0.043130543,-151.0
0,97,0,-1.0,0,-0.702249,-0.04314199,-151.0
0,98,0,-1.0,0,-0.7451143,-0.042865347,-151.0
0,99,0,-1.0,0,-0.7874379,-0.04232359,-151.0
0,100,0,-1.0,0,-0.82898295,-0.041545037,-151.0
0,101,0,-1.0,0,-0.86954486,-0.040561877,-151.0
0,102,0,-1.0,0,-0.9089534,-0.039408606,-151.0
0,103,0,-1.0,0,-0.947074,-0.038120545,-151.0
0,104,0,-1.0,0,-0.9838065,-0.03673248,-151.0
0,105,0,-1.0,0,-1.019084,-0.03527755,-151.0
0,106,2,-1.0,0,-1.0508704,-0.031786438,-151.0
0,107,0,-1.0,0,-1.0811571,-0.030286588,-151.0
0,108,0,-1.0,0,-1.1099566,-0.02879955,-151.0
0,109,0,-1.0,0,-1.1373004,-0.027343731,-151.0
0,110,0,-1.0,0,-1.1632348,-0.02593451,-151.0
0,111,0,-1.0,0,-1.1878194,-0.024584463,-151.0
0,112,0,-1.0,0,-1.2,0.0,-151.0
0,113,2,-1.0,0,-1.1967582,0.003241896,-151.0
0,114,2,-1.0,0,-1.1902636,0.0064944453,-151.0
0,115,2,-1.0,0,-1.180496,0.009767694,-151.0
0,116,2,-1.0,0,-1.1674255,0.013070449,-151.0
0,117,2,-1.0,0,-1.1510159,0.016409589,-151.0
0,118,2,-1.0,0,-1.1312267,0.01978931,-151.0
0,119,2,-1.0,0,-1.1080164,0.023210295,-151.0
0,120,2,-1.0,0,-1.0813475,0.026668796,-151.0
0,121,2,-1.0,0,-1.0511918,0.030155689,-151.0
0,122,2,-1.0,0,-1.0175363,0.03365551,-151.0
0,123,2,-1.0,0,-0.9803907,0.03714562,-151.0
0,124,2,-1.0,0,-0.93979514,0.040595576,-151.0
0,125,2,-1.0,0,-0.8958282,0.043966923,-151.0
0,126,2,-1.0,0,-0.84861463,0.047213554,-151.0
0,127,2,-1.0,0,-0.7983318,0.050282877,-151.0
0,128,2,-1.0,0,-0.74521387,0.053117886,-151.0
0,129,2,-1.0,0,-0.6895537,0.05566023,-151.0
0,130,2,-1.0,0,-0.63169956,0.057854105,-151.0
0,131,2,-1.0,0,-0.57204884,0.059650723,-151.0
0,132,2,-1.0,0,-0.51103604,0.061012823,-151.0
0,133,2,-1.0,0,-0.4491174,0.061918624,-151.0
0,134,2,-1.0,0,-0.38675275,0.06236465,-151.0
0,135,2,-1.0,0,-0.32438585,0.06236689,-151.0
0,136,2,-1.0,0,-0.2624257,0.061960164,-151.0
0,137,2,-1.0,0,-0.20122996,0.06119572,-151.0
0,138,2,-1.0,0,-0.14109236,0.060137603,-151.0
0,139,2,-1.0,0,-0.08223413,0.058858234,-151.0
0,140,2,-1.0,0,-0.0248002,0.057433926,-151.0
0,141,2,-1.0,0,0.031140642,0.055940844,-151.0
0,142,2,-1.0,0,0.08559239,0.054451745,-151.0
0,143,2,-1.0,0,0.1386261,0.05303371,-151.0
0,144,2,-1.0,0,0.1903729,0.051746808,-151.0
0,145,2,-1.0,0,0.24101646,0.050643563,-151.0
0,146,2,-1.0,0,0.29078555,0.049769085,-151.0
0,147,2,-1.0,0,0.33994707,0.049161527,-151.0
0,148,2,-1.0,0,0.38879985,0.048852775,-151.0
0,149,2,-1.0,0,0.43766898,0.048869114,-151.0
0,150,2,-1.0,0,0.48690072,0.049231753,-151.0
0,151,2,-1.0,1,0.5368578,0.049957074,-151.0
1,1,0,-1.0,0,-0.45975417,-0.0014868549,-155.0
1,2,0,-1.0,0,-0.46271694,-0.0029627671,-155.0
1,3,0,-1.0,0,-0.4671338,-0.004416846,-155.0
1,4,0,-1.0,0,-0.4729721,-0.0058383113,-155.0
1,5,0,-1.0,0,-0.48018864,-0.007216553,-155.0
1,6,0,-1.0,0,-0.48872986,-0.00854121,-155.0
1,7,0,-1.0,0,-0.49853212,-0.00980225,-155.0
1,8,0,-1.0,0,-0.5095222,-0.010990073,-155.0
1,9,0,-1.0,0,-0.5216178,-0.012095616,-155.0
1,10,0,-1.0,0,-0.5347283,-0.013110473,-155.0
1,11,0,-1.0,0,-0.5487553,-0.014027017,-155.0
1,12,0,-1.0,0,-0.5635938,-0.014838522,-155.0
1,13,0,-1.0,0,-0.5791331,-0.015539279,-155.0
1,14,0,-1.0,0,-0.59525776,-0.016124696,-155.0
1,15,0,-1.0,0,-0.6118492,-0.016591383,-155.0
1,16,0,-1.0,0,-0.6287864,-0.016937211,-155.0
1,17,0,-1.0,0,-0.6459477,-0.017161332,-155.0
1,18,0,-1.0,0,-0.6632119,-0.01726418,-155.0
1,19,0,-1.0,0,-0.6804593,-0.01724743,-155.0
1,20,2,-1.0,0,-0.6955732,-0.015113917,-155.0
1,21,0,-1.0,0,-0.7104538,-0.0148805715,-155.0
1,22,0,-1.0,0,-0.7250052,-0.0145514095,-155.0
1,23,0,-1.0,0,-0.73913634,-0.01413111,-155.0
1,24,0,-1.0,0,-0.75276124,-0.0136248935,-155.0
1,25,0,-1.0,0,-0.76579964,-0.013038401,-155.0
1,26,0,-1.0,0,-0.7781772,-0.012377566,-155.0
1,27,0,-1.0,0,-0.7898257,-0.011648505,-155.0
1,28,0,-1.0,0,-0.8006831,-0.010857414,-155.0
1,29,0,-1.0,0,-0.81069356,-0.010010473,-155.0
1,30,0,-1.0,0,-0.81980735,-0.009113774,-155.0
1,31,0,-1.0,0,-0.82798064,-0.008173258,-155.0
1,32,0,-1.0,0,-0.8351753,-0.0071946825,-155.0
1,33,0,-1.0,0,-0.8413589,-0.0061835865,-155.0
1,34,0,-1.0,0,-0.84650415,-0.005145288,-155.0
1,35,0,-1.0,0,-0.85058904,-0.00408489,-155.0
1,36,0,-1.0,0,-0.8535963,-0.0030072955,-155.0
1,37,0,-1.0,0,-0.8555136,-0.0019172406,-155.0
1,38,0,-1.0,0,-0.85633296,-0.00081933034,-155.0
1,39,1,-1.0,0,-0.85505104,0.0012819157,-155.0
1,40,0,-1.0,0,-0.85267305,0.002377937,-155.0
1,41,0,-1.0,0,-0.8492089,0.0034641845,-155.0
1,42,0,-1.0,0,-0.84467286,0.0045360033,-155.0
1,43,2,-1.0,0,-0.8370843,0.007588592,-155.0
1,44,0,-1.0,0,-0.82847613,0.008608161,-155.0
1,45,0,-1.0,0,-0.8188871,0.009589005,-155.0
1,46,0,-1.0,0,-0.80836195,0.010525162,-155.0
1,47,2,-1.0,0,-0.79495156,0.013410423,-155.0
1,48,2,-1.0,0,-0.7787234,0.016228123,-155.0
1,49,2,-1.0,0,-0.7597633,0.018960139,-155.0
1,50,0,-1.0,0,-0.74017644,0.019586865,-155.0
1,51,0,-1.0,0,-0.7200771,0.020099299,-155.0
1,52,2,-1.0,0,-0.6975881,0.022489028,-155.0
1,53,0,-1.0,0,-0.6748526,0.022735495,-155.0
1,54,2,-1.0,0,-0.65002126,0.02483137,-155.0
1,55,0,-1.0,0,-0.6252642,0.02475697,-155.0
1,56,2,-1.0,0,-0.59875655,0.026507694,-155.0
1,57,2,-1.0,0,-0.57069,0.028066613,-155.0
1,58,2,-1.0,0,-0.5412713,0.029418623,-155.0
1,59,0,-1.0,0,-0.5127202,0.028551105,-155.0
1,60,2,-1.0,0,-0.48325068,0.029469531,-155.0
1,61,2,-1.0,0,-0.45308304,0.030167658,-155.0
1,62,2,-1.0,0,-0.42244032,0.030642726,-155.0
1,63,2,-1.0,0,-0.39154467,0.03089563,-155.0
1,64,2,-1.0,0,-0.36061373,0.030930927,-155.0
1,65,2,-1.0,0,-0.32985708,0.03075667,-155.0
1,66,2,-1.0,0,-0.29947302,0.030384049,-155.0
1,67,2,-1.0,0,-0.2696461,0.02982693,-155.0
1,68,2,-1.0,0,-0.24054484,0.029101262,-155.0
1,69,2,-1.0,0,-0.2123204,0.028224444,-155.0
1,70,2,-1.0,0,-0.18510573,0.027214678,-155.0
1,71,0,-1.0,0,-0.16101538,0.024090344,-155.0
1,72,2,-1.0,0,-0.138139,0.022876384,-155.0
1,73,2,-1.0,0,-0.11655099,0.021588005,-155.0
1,74,2,-1.0,0,-0.09631171,0.020239277,-155.0
1,75,0,-1.0,0,-0.0794688,0.016842907,-155.0
1,76,0,-1.0,0,-0.066055186,0.013413618,-155.0
1,77,0,-1.0,0,-0.05609264,0.009962545,-155.0
1,78,2,-1.0,0,-0.047594782,0.0084978575,-155.0
1,79,2,-1.0,0,-0.040571485,0.0070232986,-155.0
1,80,0,-1.0,0,-0.03702969,0.003541794,-155.0
1,81,2,-1.0,0,-0.034972485,0.002057204,-155.0
1,82,2,-1.0,0,-0.034401532,0.0005709511,-155.0
1,83,0,-1.0,0,-0.03731728,-0.0029157468,-155.0
1,84,0,-1.0,0,-0.043717377,-0.0064000967,-155.0
1,85,0,-1.0,0,-0.053596005,-0.009878626,-155.0
1,86,0,-1.0,0,-0.06694239,-0.01334638,-155.0
1,87,0,-1.0,0,-0.08373852,-0.016796134,-155.0
1,88,1,-1.0,0,-0.10295618,-0.019217663,-155.0
1,89,0,-1.0,0,-0.12555553,-0.022599358,-155.0
1,90,0,-1.0,0,-0.15147963,-0.025924098,-155.0
1,91,0,-1.0,0,-0.18065,-0.029170366,-155.0
1,92,0,-1.0,0,-0.21296212,-0.03231213,-155.0
1,93,0,-1.0,0,-0.24828115,-0.035319027,-155.0
1,94,0,-1.0,0,-0.28643817,-0.038157012,-155.0
1,95,0,-1.0,0,-0.32722756,-0.040789403,-155.0
1,96,0,-1.0,0,-0.37040603,-0.043178465,-155.0
1,97,0,-1.0,0,-0.41569343,-0.04528739,-155.0
1,98,0,-1.0,0,-0.46277604,-0.04708262,-155.0
1,99,0,-1.0,0,-0.5113123,-0.048536263,-155.0
1,100,0,-1.0,0,-0.5609407,-0.04962839,-155.0
1,101,0,-1.0,0,-0.6112896,-0.05034891,-155.0
1,102,0,-1.0,0,-0.6619884,-0.05069879,-155.0
1,103,0,-1.0,0,-0.71267885,-0.05069043,-155.0
1,104,0,-1.0,0,-0.763026,-0.050347164,-155.0
1,105,0,-1.0,0,-0.8127279,-0.049701933,-155.0
1,106,0,-1.0,0,-0.8615233,-0.048795328,-155.0
1,107,0,-1.0,0,-0.9091965,-0.047673248,-155.0
1,108,0,-1.0,0,-0.95558095,-0.046384454,-155.0
1,109,0,-1.0,0,-1.0005592,-0.044978287,-155.0
1,110,0,-1.0,0,-1.044062,-0.04350272,-155.0
1,111,0,-1.0,0,-1.0860648,-0.04200283,-155.0
1,112,0,-1.0,0,-1.1265846,-0.040519804,-155.0
1,113,0,-1.0,0,-1.1656749,-0.039090373,-155.0
1,114,0,-1.0,0,-1.2,0.0,-155.0
1,115,0,-1.0,0,-1.1987581,0.0012418961,-155.0
1,116,0,-1.0,0,-1.1962702,0.0024878983,-155.0
1,117,0,-1.0,0,-1.1925281,0.0037420325,-155.0
1,118,2,-1.0,0,-1.18552,0.0070081614,-155.0
1,119,2,-1.0,0,-1.1752241,0.010295985,-155.0
1,120,2,-1.0,0,-1.1616101,0.013613844,-155.0
1,121,2,-1.0,0,-1.1446421,0.01696802,-155.0
1,122,2,-1.0,0,-1.1242802,0.020361954,-155.0
1,123,2,-1.0,0,-1.1004848,0.023795407,-155.0
1,124,2,-1.0,0,-1.0732213,0.02726353,-155.0
1,125,2,-1.0,0,-1.0424653,0.030755915,-155.0
1,126,2,-1.0,0,-1.0082097,0.034255665,-155.0
1,127,2,-1.0,0,-0.9704711,0.037738584,-155.0
1,128,2,-1.0,0,-0.92929846,0.041172646,-155.0
1,129,2,-1.0,0,-0.8847806,0.044517893,-155.0
1,130,2,-1.0,0,-0.8370536,0.04772695,-155.0
1,131,2,-1.0,0,-0.7863072,0.05074638,-155.0
1,132,2,-1.0,0,-0.73278826,0.053518966,-155.0
1,133,2,-1.0,0,-0.6768014,0.05598691,-155.0
1,134,2,-1.0,0,-0.61870545,0.058095902,-155.0
1,135,2,-1.0,0,-0.5589059,0.059799563,-155.0
1,136,2,-1.0,0,-0.497842,0.06106387,-155.0
1,137,2,-1.0,0,-0.43597114,0.061870888,-155.0
1,138,2,-1.0,0,-0.3737499,0.062221225,-155.0
1,139,2,-1.0,0,-0.31161508,0.062134832,-155.0
1,140,2,-1.0,0,-0.2499651,0.061649974,-155.0
1,141,2,-1.0,0,-0.18914454,0.060820572,-155.0
1,142,2,-1.0,0,-0.12943217,0.059712365,-155.0
1,143,2,-1.0,0,-0.07103369,0.058398478,-155.0
1,144,2,-1.0,0,-0.014078662,0.05695503,-155.0
1,145,2,-1.0,0,0.041378595,0.055457257,-155.0
1,146,2,-1.0,0,0.09535509,0.053976495,-155.0
1,147,2,-1.0,0,0.14793319,0.05257809,-155.0
1,148,2,-1.0,0,0.19925345,0.051320273,-155.0
1,149,2,-1.0,0,0.24950723,0.05025378,-155.0
1,150,2,-1.0,0,0.29892927,0.04942204,-155.0
1,151,2,-1.0,0,0.34779102,0.04886173,-155.0
1,152,2,-1.0,0,0.39639446,0.04860346,-155.0
1,153,2,-1.0,0,0.44506687,0.048672415,-155.0
1,154,2,-1.0,0,0.49415573,0.04908886,-155.0
1,155,2,-1.0,1,0.54402405,0.049868327,-155.0
2,1,0,-1.0,0,-0.51234114,-0.0010926054,-169.0
2,2,0,-1.0,0,-0.5145182,-0.0021770215,-169.0
2,3,0,-1.0,0,-0.5177633,-0.0032451176,-169.0
2,4,0,-1.0,0,-0.52205217,-0.0042888816,-169.0
2,5,0,-1.0,0,-0.5273527,-0.005300481,-169.0
2,6,0,-1.0,0,-0.533625,-0.006272327,-169.0
2,7,0,-1.0,0,-0.54082215,-0.007197142,-169.0
2,8,0,-1.0,0,-0.5488902,-0.008068024,-169.0
2,9,0,-1.0,0,-0.5577687,-0.008878521,-169.0
2,10,0,-1.0,0,-0.5673914,-0.009622695,-169.0
2,11,0,-1.0,0,-0.57768655,-0.010295195,-169.0
2,12,0,-1.0,0,-0.58857787,-0.010891314,-169.0
2,13,0,-1.0,0,-0.59998494,-0.011407051,-169.0
2,14,0,-1.0,0,-0.6118241,-0.011839156,-169.0
2,15,0,-1.0,0,-0.62400925,-0.012185165,-169.0
2,16,0,-1.0,0,-0.6364527,-0.012443424,-169.0
2,17,0,-1.0,0,-0.6490658,-0.012613097,-169.0
2,18,0,-1.0,0,-0.6617599,-0.012694158,-169.0
2,19,0,-1.0,0,-0.6744473,-0.012687365,-169.0
2,20,0,-1.0,0,-0.6870415,-0.012594224,-169.0
2,21,0,-1.0,0,-0.6994585,-0.0124169355,-169.0
2,22,0,-1.0,0,-0.71161675,-0.012158328,-169.0
2,23,0,-1.0,0,-0.72343856,-0.011821786,-169.0
2,24,0,-1.0,0,-0.73484975,-0.011411171,-169.0
2,25,0,-1.0,0,-0.74578047,-0.010930739,-169.0
2,26,2,-1.0,0,-0.75416553,-0.008385053,-169.0
2,27,0,-1.0,0,-0.761956,-0.007790434,-169.0
2,28,0,-1.0,0,-0.7691072,-0.007151256,-169.0
2,29,0,-1.0,0,-0.77557915,-0.006471961,-169.0
2,30,0,-1.0,0,-0.7813362,-0.0057570264,-169.0
2,31,0,-1.0,0,-0.78634715,-0.0050109318,-169.0
2,32,0,-1.0,0,-0.7905853,-0.0042381394,-169.0
2,33,0,-1.0,0,-0.79402834,-0.0034430786,-169.0
2,34,0,-1.0,0,-0.7966585,-0.0026301409,-169.0
2,35,0,-1.0,0,-0.79846215,-0.0018036768,-169.0
2,36,0,-1.0,0,-0.7994302,-0.00096800266,-169.0
2,37,1,-1.0,0,-0.7985576,0.00087259227,-169.0
2,38,0,-1.0,0,-0.79684883,0.0017087521,-169.0
2,39,0,-1.0,0,-0.79431266,0.0025361904,-169.0
2,40,1,-1.0,0,-0.78996205,0.004350596,-169.0
2,41,0,-1.0,0,-0.78481966,0.0051424,-169.0
2,42,0,-1.0,0,-0.77891254,0.0059070964,-169.0
2,43,0,-1.0,0,-0.7722724,0.006640136,-169.0
2,44,1,-1.0,0,-0.7639355,0.008336941,-169.0
2,45,0,-1.0,0,-0.7549482,0.0089873,-169.0
2,46,0,-1.0,0,-0.74536175,0.009586435,-169.0
2,47,0,-1.0,0,-0.7352321,0.010129651,-169.0
2,48,0,-1.0,0,-0.7246197,0.010612394,-169.0
2,49,1,-1.0,0,-0.7125894,0.012030313,-169.0
2,50,0,-1.0,0,-0.70021635,0.012373013,-169.0
2,51,1,-1.0,0,-0.6865798,0.0136365285,-169.0
2,52,0,-1.0,0,-0.67276907,0.013810762,-169.0
2,53,0,-1.0,0,-0.65887654,0.01389257,-169.0
2,54,0,-1.0,0,-0.644997,0.01387953,-169.0
2,55,0,-1.0,0,-0.63122696,0.013770022,-169.0
2,56,0,-1.0,0,-0.6176637,0.013563281,-169.0
2,57,2,-1.0,0,-0.60240424,0.015259441,-169.0
2,58,0,-1.0,0,-0.5875592,0.014844992,-169.0
2,59,0,-1.0,0,-0.5732375,0.0143217575,-169.0
2,60,1,-1.0,0,-0.5585448,0.0146926725,-169.0
2,61,0,-1.0,0,-0.54459053,0.013954288,-169.0
2,62,0,-1.0,0,-0.5314789,0.013111622,-169.0
2,63,0,-1.0,0,-0.5193082,0.012170718,-169.0
2,64,1,-1.0,0,-0.50716966,0.012138539,-169.0
2,65,0,-1.0,0,-0.49615428,0.0110153705,-169.0
2,66,0,-1.0,0,-0.48634452,0.00980977,-169.0
2,67,0,-1.0,0,-0.47781357,0.008530944,-169.0
2,68,0,-1.0,0,-0.47062492,0.0071886335,-169.0
2,69,0,-1.0,0,-0.46483192,0.005793,-169.0
2,70,0,-1.0,0,-0.4604774,0.004354528,-169.0
2,71,0,-1.0,0,-0.45759347,0.002883942,-169.0
2,72,0,-1.0,0,-0.45620131,0.0013921311,-169.0
2,73,0,-1.0,0,-0.45631123,-0.00010991266,-169.0
2,74,0,-1.0,0,-0.4579224,-0.0016111488,-169.0
2,75,0,-1.0,0,-0.46102294,-0.003100541,-169.0
2,76,1,-1.0,0,-0.46459004,-0.003567108,-169.0
2,77,0,-1.0,0,-0.4695974,-0.0050073657,-169.0
2,78,0,-1.0,0,-0.476008,-0.0064106067,-169.0
2,79,0,-1.0,0,-0.48377433,-0.007766326,-169.0
2,80,0,-1.0,0,-0.49283862,-0.009064299,-169.0
2,81,0,-1.0,0,-0.5031333,-0.010294673,-169.0
2,82,0,-1.0,0,-0.5145814,-0.011448068,-169.0
2,83,0,-1.0,0,-0.52709705,-0.01251569,-169.0
2,84,0,-1.0,0,-0.54058653,-0.013489453,-169.0
2,85,0,-1.0,0,-0.5549486,-0.0143621005,-169.0
2,86,0,-1.0,0,-0.5700759,-0.015127323,-169.0
2,87,0,-1.0,0,-0.58585584,-0.015779873,-169.0
2,88,0,-1.0,0,-0.6021715,-0.016315654,-169.0
2,89,0,-1.0,0,-0.6189033,-0.0167318,-169.0
2,90,0,-1.0,0,-0.63593,-0.017026717,-169.0
2,91,0,-1.0,0,-0.65313005,-0.017200088,-169.0
2,92,0,-1.0,0,-0.6703829,-0.01725287,-169.0
2,93,0,-1.0,0,-0.68757015,-0.017187223,-169.0
2,94,0,-1.0,0,-0.7045766,-0.017006438,-169.0
2,95,0,-1.0,0,-0.7212914,-0.016714813,-169.0
2,96,0,-1.0,0,-0.73760897,-0.016317524,-169.0
2,97,0,-1.0,0,-0.7534294,-0.015820466,-169.0
2,98,0,-1.0,0,-0.76865953,-0.015230103,-169.0
2,99,0,-1.0,0,-0.78321284,-0.014553298,-169.0
2,100,0,-1.0,0,-0.79700994,-0.013797158,-169.0
2,101,0,-1.0,0,-0.80997884,-0.012968896,-169.0
2,102,0,-1.0,0,-0.82205456,-0.012075692,-169.0
2,103,0,-1.0,0,-0.8331792,-0.011124595,-169.0
2,104,0,-1.0,0,-0.8433016,-0.010122429,-169.0
2,105,0,-1.0,0,-0.8523773,-0.009075728,-169.0
2,106,0,-1.0,0,-0.860368,-0.007990704,-169.0
2,107,0,-1.0,0,-0.8672412,-0.0068732155,-169.0
2,108,0,-1.0,0,-0.87297,-0.005728775,-169.0
2,109,0,-1.0,0,-0.8775326,-0.0045625675,-169.0
2,110,0,-1.0,0,-0.88091207,-0.0033794807,-169.0
2,111,0,-1.0,0,-0.8830962,-0.0021841552,-169.0
2,112,1,-1.0,0,-0.88307726,1.8960212e-05,-169.0
2,113,0,-1.0,0,-0.88185525,0.0012220085,-169.0
2,114,2,-1.0,0,-0.87743455,0.0044207093,-169.0
2,115,0,-1.0,0,-0.8718311,0.005603438,-169.0
2,116,2,-1.0,0,-0.8630657,0.008765369,-169.0
2,117,2,-1.0,0,-0.8511722,0.011893543,-169.0
2,118,2,-1.0,0,-0.8361986,0.014973568,-169.0
2,119,2,-1.0,0,-0.8182094,0.017989213,-169.0
2,120,2,-1.0,0,-0.7972872,0.02092215,-169.0
2,121,2,-1.0,0,-0.77353543,0.02375183,-169.0
2,122,2,-1.0,0,-0.74707985,0.02645558,-169.0
2,123,2,-1.0,0,-0.7180709,0.029008914,-169.0
2,124,2,-1.0,0,-0.6866848,0.03138611,-169.0
2,125,2,-1.0,0,-0.6531238,0.033561036,-169.0
2,126,2,-1.0,0,-0.6176156,0.03550821,-169.0
2,127,2,-1.0,0,-0.58041155,0.037204027,-169.0
2,128,2,-1.0,0,-0.54178345,0.038628064,-169.0
2,129,2,-1.0,0,-0.5020191,0.03976438,-169.0
2,130,2,-1.0,0,-0.46141645,0.040602647,-169.0
2,131,2,-1.0,0,-0.42027748,0.041138977,-169.0
2,132,2,-1.0,0,-0.37890106,0.041376416,-169.0
2,133,2,-1.0,0,-0.33757612,0.041324947,-169.0
2,134,2,-1.0,0,-0.29657504,0.041001078,-169.0
2,135,2,-1.0,0,-0.256148,0.040427014,-169.0
